DepartmentID,LocationID,Headcount,SnapshotDate,DepartmentName,LocationName,Region
9,5,69,1/1/2025,Operations,Atlanta,South
9,6,80,1/1/2025,Operations,Seattle,West
9,7,71,1/1/2025,Operations,Denver,West
9,8,66,1/1/2025,Operations,Nashville,South
9,9,78,1/1/2025,Operations,Miami,South
9,10,101,1/1/2025,Operations,Remote-East,East
9,11,80,1/1/2025,Operations,Remote-Central,Central
9,12,82,1/1/2025,Operations,Remote-West,West
10,1,91,1/1/2025,Customer Support,Las Vegas,West
10,2,64,1/1/2025,Customer Support,Phoenix,West
10,3,95,1/1/2025,Customer Support,Austin,South
10,4,64,1/1/2025,Customer Support,Chicago,Midwest
10,5,59,1/1/2025,Customer Support,Atlanta,South
10,6,55,1/1/2025,Customer Support,Seattle,West
10,7,61,1/1/2025,Customer Support,Denver,West
10,8,53,1/1/2025,Customer Support,Nashville,South
10,9,64,1/1/2025,Customer Support,Miami,South
10,10,76,1/1/2025,Customer Support,Remote-East,East
10,11,53,1/1/2025,Customer Support,Remote-Central,Central
10,12,63,1/1/2025,Customer Support,Remote-West,West
11,1,9,1/1/2025,Legal,Las Vegas,West
11,2,6,1/1/2025,Legal,Phoenix,West
11,3,10,1/1/2025,Legal,Austin,South
11,4,9,1/1/2025,Legal,Chicago,Midwest
11,5,7,1/1/2025,Legal,Atlanta,South
11,6,12,1/1/2025,Legal,Seattle,West
11,7,15,1/1/2025,Legal,Denver,West
11,8,4,1/1/2025,Legal,Nashville,South
11,9,11,1/1/2025,Legal,Miami,South
11,10,6,1/1/2025,Legal,Remote-East,East
11,11,13,1/1/2025,Legal,Remote-Central,Central
11,12,4,1/1/2025,Legal,Remote-West,West
1,1,4,2/1/2025,Executive,Las Vegas,West
1,2,3,2/1/2025,Executive,Phoenix,West
1,3,12,2/1/2025,Executive,Austin,South
1,4,7,2/1/2025,Executive,Chicago,Midwest
1,5,5,2/1/2025,Executive,Atlanta,South
1,6,5,2/1/2025,Executive,Seattle,West
1,7,4,2/1/2025,Executive,Denver,West
1,8,5,2/1/2025,Executive,Nashville,South
1,9,5,2/1/2025,Executive,Miami,South
1,10,11,2/1/2025,Executive,Remote-East,East
1,11,5,2/1/2025,Executive,Remote-Central,Central
1,12,8,2/1/2025,Executive,Remote-West,West
2,1,245,2/1/2025,Engineering,Las Vegas,West
2,2,198,2/1/2025,Engineering,Phoenix,West
2,3,276,2/1/2025,Engineering,Austin,South
2,4,182,2/1/2025,Engineering,Chicago,Midwest
2,5,188,2/1/2025,Engineering,Atlanta,South
2,6,187,2/1/2025,Engineering,Seattle,West
2,7,170,2/1/2025,Engineering,Denver,West
2,8,154,2/1/2025,Engineering,Nashville,South
2,9,175,2/1/2025,Engineering,Miami,South
2,10,176,2/1/2025,Engineering,Remote-East,East
2,11,213,2/1/2025,Engineering,Remote-Central,Central
2,12,166,2/1/2025,Engineering,Remote-West,West
3,1,77,2/1/2025,Product,Las Vegas,West
3,2,53,2/1/2025,Product,Phoenix,West
3,3,75,2/1/2025,Product,Austin,South
3,4,45,2/1/2025,Product,Chicago,Midwest
3,5,47,2/1/2025,Product,Atlanta,South
3,6,63,2/1/2025,Product,Seattle,West
3,7,49,2/1/2025,Product,Denver,West
3,8,57,2/1/2025,Product,Nashville,South
3,9,52,2/1/2025,Product,Miami,South
3,10,57,2/1/2025,Product,Remote-East,East
3,11,45,2/1/2025,Product,Remote-Central,Central
3,12,49,2/1/2025,Product,Remote-West,West
4,1,66,2/1/2025,IT,Las Vegas,West
4,2,55,2/1/2025,IT,Phoenix,West
4,3,89,2/1/2025,IT,Austin,South
4,4,58,2/1/2025,IT,Chicago,Midwest
4,5,55,2/1/2025,IT,Atlanta,South
4,6,70,2/1/2025,IT,Seattle,West
4,7,44,2/1/2025,IT,Denver,West
4,8,49,2/1/2025,IT,Nashville,South
4,9,55,2/1/2025,IT,Miami,South
4,10,60,2/1/2025,IT,Remote-East,East
4,11,54,2/1/2025,IT,Remote-Central,Central
4,12,53,2/1/2025,IT,Remote-West,West
5,1,38,2/1/2025,Finance,Las Vegas,West
5,2,37,2/1/2025,Finance,Phoenix,West
5,3,66,2/1/2025,Finance,Austin,South
5,4,46,2/1/2025,Finance,Chicago,Midwest
5,5,45,2/1/2025,Finance,Atlanta,South
5,6,53,2/1/2025,Finance,Seattle,West
5,7,45,2/1/2025,Finance,Denver,West
5,8,32,2/1/2025,Finance,Nashville,South
5,9,50,2/1/2025,Finance,Miami,South
5,10,43,2/1/2025,Finance,Remote-East,East
5,11,54,2/1/2025,Finance,Remote-Central,Central
5,12,51,2/1/2025,Finance,Remote-West,West
6,1,51,2/1/2025,HR,Las Vegas,West
6,2,50,2/1/2025,HR,Phoenix,West
6,3,65,2/1/2025,HR,Austin,South
6,4,57,2/1/2025,HR,Chicago,Midwest
6,5,41,2/1/2025,HR,Atlanta,South
6,6,51,2/1/2025,HR,Seattle,West
6,7,44,2/1/2025,HR,Denver,West
6,8,49,2/1/2025,HR,Nashville,South
6,9,44,2/1/2025,HR,Miami,South
6,10,42,2/1/2025,HR,Remote-East,East
6,11,41,2/1/2025,HR,Remote-Central,Central
6,12,51,2/1/2025,HR,Remote-West,West
7,1,65,2/1/2025,Marketing,Las Vegas,West
7,2,47,2/1/2025,Marketing,Phoenix,West
7,3,72,2/1/2025,Marketing,Austin,South
7,4,47,2/1/2025,Marketing,Chicago,Midwest
7,5,40,2/1/2025,Marketing,Atlanta,South
7,6,60,2/1/2025,Marketing,Seattle,West
7,7,55,2/1/2025,Marketing,Denver,West
7,8,44,2/1/2025,Marketing,Nashville,South
7,9,65,2/1/2025,Marketing,Miami,South
7,10,60,2/1/2025,Marketing,Remote-East,East
7,11,52,2/1/2025,Marketing,Remote-Central,Central
7,12,54,2/1/2025,Marketing,Remote-West,West
8,1,121,2/1/2025,Sales,Las Vegas,West
8,2,97,2/1/2025,Sales,Phoenix,West
8,3,148,2/1/2025,Sales,Austin,South
8,4,101,2/1/2025,Sales,Chicago,Midwest
8,5,100,2/1/2025,Sales,Atlanta,South
8,6,102,2/1/2025,Sales,Seattle,West
8,7,87,2/1/2025,Sales,Denver,West
8,8,76,2/1/2025,Sales,Nashville,South
8,9,92,2/1/2025,Sales,Miami,South
8,10,85,2/1/2025,Sales,Remote-East,East
8,11,96,2/1/2025,Sales,Remote-Central,Central
8,12,99,2/1/2025,Sales,Remote-West,West
9,1,97,2/1/2025,Operations,Las Vegas,West
9,2,92,2/1/2025,Operations,Phoenix,West
9,3,102,2/1/2025,Operations,Austin,South
9,4,93,2/1/2025,Operations,Chicago,Midwest
9,5,70,2/1/2025,Operations,Atlanta,South
9,6,80,2/1/2025,Operations,Seattle,West
9,7,70,2/1/2025,Operations,Denver,West
9,8,67,2/1/2025,Operations,Nashville,South
9,9,80,2/1/2025,Operations,Miami,South
9,10,103,2/1/2025,Operations,Remote-East,East
9,11,80,2/1/2025,Operations,Remote-Central,Central
9,12,85,2/1/2025,Operations,Remote-West,West
10,1,91,2/1/2025,Customer Support,Las Vegas,West
10,2,64,2/1/2025,Customer Support,Phoenix,West
10,3,95,2/1/2025,Customer Support,Austin,South
10,4,64,2/1/2025,Customer Support,Chicago,Midwest
10,5,60,2/1/2025,Customer Support,Atlanta,South
10,6,55,2/1/2025,Customer Support,Seattle,West
10,7,60,2/1/2025,Customer Support,Denver,West
10,8,52,2/1/2025,Customer Support,Nashville,South
10,9,64,2/1/2025,Customer Support,Miami,South
10,10,76,2/1/2025,Customer Support,Remote-East,East
10,11,53,2/1/2025,Customer Support,Remote-Central,Central
10,12,63,2/1/2025,Customer Support,Remote-West,West
11,1,9,2/1/2025,Legal,Las Vegas,West
11,2,6,2/1/2025,Legal,Phoenix,West
11,3,10,2/1/2025,Legal,Austin,South
11,4,9,2/1/2025,Legal,Chicago,Midwest
11,5,7,2/1/2025,Legal,Atlanta,South
11,6,12,2/1/2025,Legal,Seattle,West
11,7,15,2/1/2025,Legal,Denver,West
11,8,4,2/1/2025,Legal,Nashville,South
11,9,11,2/1/2025,Legal,Miami,South
11,10,6,2/1/2025,Legal,Remote-East,East
11,11,13,2/1/2025,Legal,Remote-Central,Central
11,12,4,2/1/2025,Legal,Remote-West,West
1,1,4,3/1/2025,Executive,Las Vegas,West
1,2,3,3/1/2025,Executive,Phoenix,West
1,3,12,3/1/2025,Executive,Austin,South
1,4,7,3/1/2025,Executive,Chicago,Midwest
1,5,5,3/1/2025,Executive,Atlanta,South
1,6,5,3/1/2025,Executive,Seattle,West
1,7,4,3/1/2025,Executive,Denver,West
1,8,5,3/1/2025,Executive,Nashville,South
1,9,5,3/1/2025,Executive,Miami,South
1,10,11,3/1/2025,Executive,Remote-East,East
1,11,5,3/1/2025,Executive,Remote-Central,Central
1,12,8,3/1/2025,Executive,Remote-West,West
2,1,246,3/1/2025,Engineering,Las Vegas,West
2,2,201,3/1/2025,Engineering,Phoenix,West
2,3,280,3/1/2025,Engineering,Austin,South
2,4,182,3/1/2025,Engineering,Chicago,Midwest
2,5,188,3/1/2025,Engineering,Atlanta,South
2,6,186,3/1/2025,Engineering,Seattle,West
2,7,171,3/1/2025,Engineering,Denver,West
2,8,156,3/1/2025,Engineering,Nashville,South
2,9,176,3/1/2025,Engineering,Miami,South
2,10,175,3/1/2025,Engineering,Remote-East,East
2,11,213,3/1/2025,Engineering,Remote-Central,Central
2,12,168,3/1/2025,Engineering,Remote-West,West
3,1,77,3/1/2025,Product,Las Vegas,West
3,2,53,3/1/2025,Product,Phoenix,West
3,3,75,3/1/2025,Product,Austin,South
3,4,45,3/1/2025,Product,Chicago,Midwest
3,5,47,3/1/2025,Product,Atlanta,South
3,6,63,3/1/2025,Product,Seattle,West
3,7,49,3/1/2025,Product,Denver,West
3,8,57,3/1/2025,Product,Nashville,South
3,9,53,3/1/2025,Product,Miami,South
3,10,56,3/1/2025,Product,Remote-East,East
3,11,45,3/1/2025,Product,Remote-Central,Central
3,12,49,3/1/2025,Product,Remote-West,West
4,1,66,3/1/2025,IT,Las Vegas,West
4,2,55,3/1/2025,IT,Phoenix,West
4,3,88,3/1/2025,IT,Austin,South
4,4,58,3/1/2025,IT,Chicago,Midwest
4,5,54,3/1/2025,IT,Atlanta,South
4,6,70,3/1/2025,IT,Seattle,West
4,7,44,3/1/2025,IT,Denver,West
4,8,50,3/1/2025,IT,Nashville,South
4,9,55,3/1/2025,IT,Miami,South
4,10,60,3/1/2025,IT,Remote-East,East
4,11,54,3/1/2025,IT,Remote-Central,Central
4,12,54,3/1/2025,IT,Remote-West,West
5,1,39,3/1/2025,Finance,Las Vegas,West
5,2,37,3/1/2025,Finance,Phoenix,West
5,3,66,3/1/2025,Finance,Austin,South
5,4,46,3/1/2025,Finance,Chicago,Midwest
5,5,46,3/1/2025,Finance,Atlanta,South
5,6,53,3/1/2025,Finance,Seattle,West
5,7,46,3/1/2025,Finance,Denver,West
5,8,34,3/1/2025,Finance,Nashville,South
5,9,50,3/1/2025,Finance,Miami,South
5,10,43,3/1/2025,Finance,Remote-East,East
5,11,54,3/1/2025,Finance,Remote-Central,Central
5,12,51,3/1/2025,Finance,Remote-West,West
6,1,51,3/1/2025,HR,Las Vegas,West
6,2,50,3/1/2025,HR,Phoenix,West
6,3,67,3/1/2025,HR,Austin,South
6,4,57,3/1/2025,HR,Chicago,Midwest
6,5,41,3/1/2025,HR,Atlanta,South
6,6,52,3/1/2025,HR,Seattle,West
6,7,44,3/1/2025,HR,Denver,West
6,8,50,3/1/2025,HR,Nashville,South
6,9,44,3/1/2025,HR,Miami,South
6,10,42,3/1/2025,HR,Remote-East,East
6,11,43,3/1/2025,HR,Remote-Central,Central
6,12,50,3/1/2025,HR,Remote-West,West
7,1,65,3/1/2025,Marketing,Las Vegas,West
7,2,48,3/1/2025,Marketing,Phoenix,West
7,3,72,3/1/2025,Marketing,Austin,South
7,4,47,3/1/2025,Marketing,Chicago,Midwest
7,5,39,3/1/2025,Marketing,Atlanta,South
7,6,60,3/1/2025,Marketing,Seattle,West
7,7,55,3/1/2025,Marketing,Denver,West
7,8,43,3/1/2025,Marketing,Nashville,South
7,9,65,3/1/2025,Marketing,Miami,South
7,10,60,3/1/2025,Marketing,Remote-East,East
7,11,52,3/1/2025,Marketing,Remote-Central,Central
7,12,54,3/1/2025,Marketing,Remote-West,West
8,1,121,3/1/2025,Sales,Las Vegas,West
8,2,98,3/1/2025,Sales,Phoenix,West
8,3,152,3/1/2025,Sales,Austin,South
8,4,102,3/1/2025,Sales,Chicago,Midwest
8,5,100,3/1/2025,Sales,Atlanta,South
8,6,103,3/1/2025,Sales,Seattle,West
8,7,88,3/1/2025,Sales,Denver,West
8,8,76,3/1/2025,Sales,Nashville,South
8,9,93,3/1/2025,Sales,Miami,South
8,10,86,3/1/2025,Sales,Remote-East,East
8,11,98,3/1/2025,Sales,Remote-Central,Central
8,12,98,3/1/2025,Sales,Remote-West,West
9,1,97,3/1/2025,Operations,Las Vegas,West
9,2,93,3/1/2025,Operations,Phoenix,West
9,3,103,3/1/2025,Operations,Austin,South
9,4,93,3/1/2025,Operations,Chicago,Midwest
9,5,71,3/1/2025,Operations,Atlanta,South
9,6,80,3/1/2025,Operations,Seattle,West
9,7,70,3/1/2025,Operations,Denver,West
9,8,67,3/1/2025,Operations,Nashville,South
9,9,80,3/1/2025,Operations,Miami,South
9,10,103,3/1/2025,Operations,Remote-East,East
9,11,80,3/1/2025,Operations,Remote-Central,Central
9,12,84,3/1/2025,Operations,Remote-West,West
10,1,92,3/1/2025,Customer Support,Las Vegas,West
10,2,64,3/1/2025,Customer Support,Phoenix,West
10,3,96,3/1/2025,Customer Support,Austin,South
10,4,64,3/1/2025,Customer Support,Chicago,Midwest
10,5,60,3/1/2025,Customer Support,Atlanta,South
10,6,55,3/1/2025,Customer Support,Seattle,West
10,7,60,3/1/2025,Customer Support,Denver,West
10,8,52,3/1/2025,Customer Support,Nashville,South
10,9,64,3/1/2025,Customer Support,Miami,South
10,10,76,3/1/2025,Customer Support,Remote-East,East
10,11,52,3/1/2025,Customer Support,Remote-Central,Central
10,12,63,3/1/2025,Customer Support,Remote-West,West
11,1,9,3/1/2025,Legal,Las Vegas,West
11,2,6,3/1/2025,Legal,Phoenix,West
11,3,10,3/1/2025,Legal,Austin,South
11,4,9,3/1/2025,Legal,Chicago,Midwest
11,5,7,3/1/2025,Legal,Atlanta,South
11,6,12,3/1/2025,Legal,Seattle,West
11,7,15,3/1/2025,Legal,Denver,West
11,8,4,3/1/2025,Legal,Nashville,South
11,9,11,3/1/2025,Legal,Miami,South
11,10,6,3/1/2025,Legal,Remote-East,East
11,11,13,3/1/2025,Legal,Remote-Central,Central
11,12,4,3/1/2025,Legal,Remote-West,West
1,1,4,4/1/2025,Executive,Las Vegas,West
1,2,3,4/1/2025,Executive,Phoenix,West
1,3,12,4/1/2025,Executive,Austin,South
1,4,7,4/1/2025,Executive,Chicago,Midwest
1,5,5,4/1/2025,Executive,Atlanta,South
1,6,5,4/1/2025,Executive,Seattle,West
1,7,4,4/1/2025,Executive,Denver,West
1,8,5,4/1/2025,Executive,Nashville,South
1,9,5,4/1/2025,Executive,Miami,South
1,10,11,4/1/2025,Executive,Remote-East,East
1,11,5,4/1/2025,Executive,Remote-Central,Central
1,12,8,4/1/2025,Executive,Remote-West,West
2,1,247,4/1/2025,Engineering,Las Vegas,West
2,2,201,4/1/2025,Engineering,Phoenix,West
2,3,284,4/1/2025,Engineering,Austin,South
2,4,185,4/1/2025,Engineering,Chicago,Midwest
2,5,188,4/1/2025,Engineering,Atlanta,South
2,6,186,4/1/2025,Engineering,Seattle,West
2,7,171,4/1/2025,Engineering,Denver,West
2,8,157,4/1/2025,Engineering,Nashville,South
2,9,176,4/1/2025,Engineering,Miami,South
2,10,175,4/1/2025,Engineering,Remote-East,East
2,11,215,4/1/2025,Engineering,Remote-Central,Central
2,12,169,4/1/2025,Engineering,Remote-West,West
3,1,78,4/1/2025,Product,Las Vegas,West
3,2,53,4/1/2025,Product,Phoenix,West
3,3,76,4/1/2025,Product,Austin,South
3,4,45,4/1/2025,Product,Chicago,Midwest
3,5,47,4/1/2025,Product,Atlanta,South
3,6,64,4/1/2025,Product,Seattle,West
3,7,48,4/1/2025,Product,Denver,West
3,8,57,4/1/2025,Product,Nashville,South
3,9,53,4/1/2025,Product,Miami,South
3,10,56,4/1/2025,Product,Remote-East,East
3,11,45,4/1/2025,Product,Remote-Central,Central
3,12,49,4/1/2025,Product,Remote-West,West
4,1,66,4/1/2025,IT,Las Vegas,West
4,2,55,4/1/2025,IT,Phoenix,West
4,3,88,4/1/2025,IT,Austin,South
4,4,58,4/1/2025,IT,Chicago,Midwest
4,5,53,4/1/2025,IT,Atlanta,South
4,6,70,4/1/2025,IT,Seattle,West
4,7,44,4/1/2025,IT,Denver,West
4,8,50,4/1/2025,IT,Nashville,South
4,9,55,4/1/2025,IT,Miami,South
4,10,61,4/1/2025,IT,Remote-East,East
4,11,54,4/1/2025,IT,Remote-Central,Central
4,12,54,4/1/2025,IT,Remote-West,West
5,1,39,4/1/2025,Finance,Las Vegas,West
5,2,37,4/1/2025,Finance,Phoenix,West
5,3,66,4/1/2025,Finance,Austin,South
5,4,46,4/1/2025,Finance,Chicago,Midwest
5,5,46,4/1/2025,Finance,Atlanta,South
5,6,53,4/1/2025,Finance,Seattle,West
5,7,46,4/1/2025,Finance,Denver,West
5,8,34,4/1/2025,Finance,Nashville,South
5,9,50,4/1/2025,Finance,Miami,South
5,10,43,4/1/2025,Finance,Remote-East,East
5,11,54,4/1/2025,Finance,Remote-Central,Central
5,12,51,4/1/2025,Finance,Remote-West,West
6,1,51,4/1/2025,HR,Las Vegas,West
6,2,50,4/1/2025,HR,Phoenix,West
6,3,67,4/1/2025,HR,Austin,South
6,4,57,4/1/2025,HR,Chicago,Midwest
6,5,41,4/1/2025,HR,Atlanta,South
6,6,52,4/1/2025,HR,Seattle,West
6,7,44,4/1/2025,HR,Denver,West
6,8,51,4/1/2025,HR,Nashville,South
6,9,44,4/1/2025,HR,Miami,South
6,10,42,4/1/2025,HR,Remote-East,East
6,11,43,4/1/2025,HR,Remote-Central,Central
6,12,50,4/1/2025,HR,Remote-West,West
7,1,66,4/1/2025,Marketing,Las Vegas,West
7,2,50,4/1/2025,Marketing,Phoenix,West
7,3,72,4/1/2025,Marketing,Austin,South
7,4,47,4/1/2025,Marketing,Chicago,Midwest
7,5,39,4/1/2025,Marketing,Atlanta,South
7,6,61,4/1/2025,Marketing,Seattle,West
7,7,55,4/1/2025,Marketing,Denver,West
7,8,44,4/1/2025,Marketing,Nashville,South
7,9,65,4/1/2025,Marketing,Miami,South
7,10,61,4/1/2025,Marketing,Remote-East,East
7,11,52,4/1/2025,Marketing,Remote-Central,Central
7,12,55,4/1/2025,Marketing,Remote-West,West
8,1,120,4/1/2025,Sales,Las Vegas,West
8,2,98,4/1/2025,Sales,Phoenix,West
8,3,151,4/1/2025,Sales,Austin,South
8,4,103,4/1/2025,Sales,Chicago,Midwest
8,5,99,4/1/2025,Sales,Atlanta,South
8,6,103,4/1/2025,Sales,Seattle,West
8,7,88,4/1/2025,Sales,Denver,West
8,8,76,4/1/2025,Sales,Nashville,South
8,9,93,4/1/2025,Sales,Miami,South
8,10,85,4/1/2025,Sales,Remote-East,East
8,11,98,4/1/2025,Sales,Remote-Central,Central
8,12,97,4/1/2025,Sales,Remote-West,West
9,1,99,4/1/2025,Operations,Las Vegas,West
9,2,94,4/1/2025,Operations,Phoenix,West
9,3,104,4/1/2025,Operations,Austin,South
9,4,93,4/1/2025,Operations,Chicago,Midwest
9,5,71,4/1/2025,Operations,Atlanta,South
9,6,80,4/1/2025,Operations,Seattle,West
9,7,70,4/1/2025,Operations,Denver,West
9,8,67,4/1/2025,Operations,Nashville,South
9,9,80,4/1/2025,Operations,Miami,South
9,10,104,4/1/2025,Operations,Remote-East,East
9,11,80,4/1/2025,Operations,Remote-Central,Central
9,12,87,4/1/2025,Operations,Remote-West,West
10,1,92,4/1/2025,Customer Support,Las Vegas,West
10,2,63,4/1/2025,Customer Support,Phoenix,West
10,3,95,4/1/2025,Customer Support,Austin,South
10,4,65,4/1/2025,Customer Support,Chicago,Midwest
10,5,60,4/1/2025,Customer Support,Atlanta,South
10,6,56,4/1/2025,Customer Support,Seattle,West
10,7,60,4/1/2025,Customer Support,Denver,West
10,8,54,4/1/2025,Customer Support,Nashville,South
10,9,65,4/1/2025,Customer Support,Miami,South
10,10,78,4/1/2025,Customer Support,Remote-East,East
10,11,52,4/1/2025,Customer Support,Remote-Central,Central
10,12,63,4/1/2025,Customer Support,Remote-West,West
11,1,9,4/1/2025,Legal,Las Vegas,West
11,2,6,4/1/2025,Legal,Phoenix,West
11,3,10,4/1/2025,Legal,Austin,South
11,4,9,4/1/2025,Legal,Chicago,Midwest
11,5,7,4/1/2025,Legal,Atlanta,South
11,6,13,4/1/2025,Legal,Seattle,West
11,7,14,4/1/2025,Legal,Denver,West
11,8,4,4/1/2025,Legal,Nashville,South
11,9,11,4/1/2025,Legal,Miami,South
11,10,6,4/1/2025,Legal,Remote-East,East
11,11,13,4/1/2025,Legal,Remote-Central,Central
11,12,3,4/1/2025,Legal,Remote-West,West
1,1,4,5/1/2025,Executive,Las Vegas,West
1,2,3,5/1/2025,Executive,Phoenix,West
1,3,12,5/1/2025,Executive,Austin,South
1,4,7,5/1/2025,Executive,Chicago,Midwest
1,5,5,5/1/2025,Executive,Atlanta,South
1,6,5,5/1/2025,Executive,Seattle,West
1,7,4,5/1/2025,Executive,Denver,West
1,8,5,5/1/2025,Executive,Nashville,South
1,9,5,5/1/2025,Executive,Miami,South
1,10,11,5/1/2025,Executive,Remote-East,East
1,11,5,5/1/2025,Executive,Remote-Central,Central
1,12,8,5/1/2025,Executive,Remote-West,West
2,1,248,5/1/2025,Engineering,Las Vegas,West
2,2,202,5/1/2025,Engineering,Phoenix,West
2,3,287,5/1/2025,Engineering,Austin,South
2,4,186,5/1/2025,Engineering,Chicago,Midwest
2,5,189,5/1/2025,Engineering,Atlanta,South
2,6,187,5/1/2025,Engineering,Seattle,West
2,7,172,5/1/2025,Engineering,Denver,West
2,8,158,5/1/2025,Engineering,Nashville,South
2,9,176,5/1/2025,Engineering,Miami,South
2,10,176,5/1/2025,Engineering,Remote-East,East
2,11,216,5/1/2025,Engineering,Remote-Central,Central
2,12,171,5/1/2025,Engineering,Remote-West,West
3,1,78,5/1/2025,Product,Las Vegas,West
3,2,52,5/1/2025,Product,Phoenix,West
3,3,76,5/1/2025,Product,Austin,South
3,4,46,5/1/2025,Product,Chicago,Midwest
3,5,47,5/1/2025,Product,Atlanta,South
3,6,65,5/1/2025,Product,Seattle,West
3,7,48,5/1/2025,Product,Denver,West
3,8,57,5/1/2025,Product,Nashville,South
3,9,54,5/1/2025,Product,Miami,South
3,10,56,5/1/2025,Product,Remote-East,East
3,11,47,5/1/2025,Product,Remote-Central,Central
3,12,49,5/1/2025,Product,Remote-West,West
4,1,67,5/1/2025,IT,Las Vegas,West
4,2,56,5/1/2025,IT,Phoenix,West
4,3,89,5/1/2025,IT,Austin,South
4,4,58,5/1/2025,IT,Chicago,Midwest
4,5,53,5/1/2025,IT,Atlanta,South
4,6,70,5/1/2025,IT,Seattle,West
4,7,44,5/1/2025,IT,Denver,West
4,8,51,5/1/2025,IT,Nashville,South
4,9,55,5/1/2025,IT,Miami,South
4,10,61,5/1/2025,IT,Remote-East,East
4,11,54,5/1/2025,IT,Remote-Central,Central
4,12,54,5/1/2025,IT,Remote-West,West
5,1,39,5/1/2025,Finance,Las Vegas,West
5,2,37,5/1/2025,Finance,Phoenix,West
5,3,65,5/1/2025,Finance,Austin,South
5,4,49,5/1/2025,Finance,Chicago,Midwest
5,5,46,5/1/2025,Finance,Atlanta,South
5,6,52,5/1/2025,Finance,Seattle,West
5,7,46,5/1/2025,Finance,Denver,West
5,8,35,5/1/2025,Finance,Nashville,South
5,9,50,5/1/2025,Finance,Miami,South
5,10,44,5/1/2025,Finance,Remote-East,East
5,11,54,5/1/2025,Finance,Remote-Central,Central
5,12,52,5/1/2025,Finance,Remote-West,West
6,1,51,5/1/2025,HR,Las Vegas,West
6,2,50,5/1/2025,HR,Phoenix,West
6,3,67,5/1/2025,HR,Austin,South
6,4,57,5/1/2025,HR,Chicago,Midwest
6,5,41,5/1/2025,HR,Atlanta,South
6,6,52,5/1/2025,HR,Seattle,West
6,7,44,5/1/2025,HR,Denver,West
6,8,52,5/1/2025,HR,Nashville,South
6,9,44,5/1/2025,HR,Miami,South
6,10,42,5/1/2025,HR,Remote-East,East
6,11,42,5/1/2025,HR,Remote-Central,Central
6,12,50,5/1/2025,HR,Remote-West,West
7,1,66,5/1/2025,Marketing,Las Vegas,West
7,2,50,5/1/2025,Marketing,Phoenix,West
7,3,73,5/1/2025,Marketing,Austin,South
7,4,47,5/1/2025,Marketing,Chicago,Midwest
7,5,39,5/1/2025,Marketing,Atlanta,South
7,6,60,5/1/2025,Marketing,Seattle,West
7,7,55,5/1/2025,Marketing,Denver,West
7,8,44,5/1/2025,Marketing,Nashville,South
7,9,65,5/1/2025,Marketing,Miami,South
7,10,61,5/1/2025,Marketing,Remote-East,East
7,11,52,5/1/2025,Marketing,Remote-Central,Central
7,12,54,5/1/2025,Marketing,Remote-West,West
8,1,122,5/1/2025,Sales,Las Vegas,West
8,2,99,5/1/2025,Sales,Phoenix,West
8,3,151,5/1/2025,Sales,Austin,South
8,4,104,5/1/2025,Sales,Chicago,Midwest
8,5,99,5/1/2025,Sales,Atlanta,South
8,6,105,5/1/2025,Sales,Seattle,West
8,7,89,5/1/2025,Sales,Denver,West
8,8,76,5/1/2025,Sales,Nashville,South
8,9,92,5/1/2025,Sales,Miami,South
8,10,85,5/1/2025,Sales,Remote-East,East
8,11,98,5/1/2025,Sales,Remote-Central,Central
8,12,98,5/1/2025,Sales,Remote-West,West
9,1,98,5/1/2025,Operations,Las Vegas,West
9,2,93,5/1/2025,Operations,Phoenix,West
9,3,105,5/1/2025,Operations,Austin,South
9,4,93,5/1/2025,Operations,Chicago,Midwest
9,5,71,5/1/2025,Operations,Atlanta,South
9,6,80,5/1/2025,Operations,Seattle,West
9,7,71,5/1/2025,Operations,Denver,West
9,8,68,5/1/2025,Operations,Nashville,South
9,9,80,5/1/2025,Operations,Miami,South
9,10,104,5/1/2025,Operations,Remote-East,East
9,11,80,5/1/2025,Operations,Remote-Central,Central
9,12,88,5/1/2025,Operations,Remote-West,West
10,1,94,5/1/2025,Customer Support,Las Vegas,West
10,2,62,5/1/2025,Customer Support,Phoenix,West
10,3,95,5/1/2025,Customer Support,Austin,South
10,4,65,5/1/2025,Customer Support,Chicago,Midwest
10,5,60,5/1/2025,Customer Support,Atlanta,South
10,6,56,5/1/2025,Customer Support,Seattle,West
10,7,61,5/1/2025,Customer Support,Denver,West
10,8,54,5/1/2025,Customer Support,Nashville,South
10,9,64,5/1/2025,Customer Support,Miami,South
10,10,78,5/1/2025,Customer Support,Remote-East,East
10,11,52,5/1/2025,Customer Support,Remote-Central,Central
10,12,63,5/1/2025,Customer Support,Remote-West,West
11,1,9,5/1/2025,Legal,Las Vegas,West
11,2,6,5/1/2025,Legal,Phoenix,West
11,3,10,5/1/2025,Legal,Austin,South
11,4,9,5/1/2025,Legal,Chicago,Midwest
11,5,7,5/1/2025,Legal,Atlanta,South
11,6,14,5/1/2025,Legal,Seattle,West
11,7,14,5/1/2025,Legal,Denver,West
11,8,4,5/1/2025,Legal,Nashville,South
11,9,11,5/1/2025,Legal,Miami,South
11,10,6,5/1/2025,Legal,Remote-East,East
11,11,13,5/1/2025,Legal,Remote-Central,Central
11,12,3,5/1/2025,Legal,Remote-West,West
1,1,4,6/1/2025,Executive,Las Vegas,West
