"EmployeeID","GenderIdentity","Ethnicity","VeteranStatus","DisabilityStatus","MaritalStatus","EducationLevel"
103812,"Female","Black or African American","No","No","Married","Master"
105732,"Male","White","No","No","Single","Associate"
102188,"Male","White","No","No","Single","Bachelor"
100806,"Male","Hispanic or Latino","No","No","Married","High School"
100014,"Female","Hispanic or Latino","No","Yes","Single","Doctorate"
106691,"Female","Hispanic or Latino","No","No","Single","Master"
102381,"Female","Black or African American","No","No","Divorced","High School"
107505,"Male","Hispanic or Latino","No","Prefer Not to Say","Divorced","Bachelor"
105820,"Female","Asian","No","No","Single","Bachelor"
106358,"Female","Hispanic or Latino","No","Prefer Not to Say","Married","Bachelor"
103623,"Male","Asian","No","No","Prefer Not to Say","Bachelor"
100041,"Male","White","No","No","Single","High School"
104841,"Male","Asian","No","Yes","Married","Bachelor"
107403,"Female","Hispanic or Latino","No","No","Married","High School"
102937,"Female","Black or African American","Yes","No","Married","Bachelor"
101396,"Female","Hispanic or Latino","No","No","Divorced","High School"
105933,"Female","Hispanic or Latino","Yes","No","Married","Bachelor"
108071,"Female","White","No","No","Married","Bachelor"
102668,"Female","Black or African American","No","No","Single","Doctorate"
102974,"Male","White","No","No","Single","Master"
105000,"Female","Hispanic or Latino","No","No","Married","Bachelor"
102677,"Female","Asian","No","No","Single","High School"
100312,"Female","Asian","No","No","Single","High School"
105837,"Female","White","No","No","Married","Associate"
108019,"Male","American Indian or Alaska Native","No","No","Single","Bachelor"
102749,"Non-Binary","White","No","No","Married","Master"
108242,"Female","White","No","No","Married","Bachelor"
105456,"Male","White","No","No","Married","Bachelor"
109886,"Female","White","No","No","Married","Associate"
109704,"Female","Asian","No","No","Single","Master"
108096,"Female","Hispanic or Latino","No","Yes","Single","Bachelor"
100996,"Male","White","No","Yes","Single","Master"
101854,"Male","Asian","No","No","Divorced","Master"
108191,"Male","Black or African American","No","No","Single","Master"
102588,"Female","Asian","No","No","Single","Bachelor"
101671,"Male","White","No","No","Single","Associate"
107107,"Female","White","Prefer Not to Say","No","Single","Associate"
107168,"Female","Asian","No","No","Married","Bachelor"
107011,"Male","Two or More Races","No","No","Single","Master"
106257,"Male","Prefer Not to Say","No","No","Married","Bachelor"
104232,"Female","Two or More Races","No","Yes","Married","Bachelor"
103741,"Female","Asian","No","No","Single","Master"
103809,"Female","White","No","No","Married","Bachelor"
109293,"Male","Black or African American","No","No","Single","High School"
108585,"Female","Prefer Not to Say","No","Prefer Not to Say","Married","High School"
103207,"Male","Hispanic or Latino","No","No","Single","Bachelor"
103144,"Male","Hispanic or Latino","Prefer Not to Say","No","Single","Associate"
106496,"Male","Black or African American","No","No","Prefer Not to Say","Bachelor"
108313,"Female","Black or African American","No","No","Married","Bachelor"
107205,"Male","Asian","No","No","Single","Associate"
101705,"Female","Hispanic or Latino","Prefer Not to Say","No","Single","Doctorate"
102293,"Male","Hispanic or Latino","No","No","Married","Bachelor"
102371,"Female","American Indian or Alaska Native","Yes","No","Single","Doctorate"
106161,"Female","Asian","No","No","Single","Bachelor"
101872,"Female","White","No","No","Married","Master"
102550,"Female","Prefer Not to Say","No","Prefer Not to Say","Single","Bachelor"
101563,"Male","Hispanic or Latino","No","Yes","Single","Master"
104854,"Female","Hispanic or Latino","No","Yes","Married","Associate"
108779,"Female","Two or More Races","Yes","No","Single","Bachelor"
103161,"Male","Two or More Races","No","No","Single","High School"
107758,"Male","White","No","No","Married","Bachelor"
105878,"Female","White","No","Prefer Not to Say","Married","High School"
105191,"Female","Two or More Races","No","No","Married","Bachelor"
104054,"Male","Black or African American","No","No","Single","High School"
101976,"Male","White","No","No","Married","Master"
102081,"Male","Asian","No","No","Divorced","Bachelor"
104429,"Male","Prefer Not to Say","Yes","No","Married","Bachelor"
107005,"Male","American Indian or Alaska Native","Yes","No","Married","Bachelor"
104151,"Female","Hispanic or Latino","No","No","Single","Bachelor"
108710,"Male","Hispanic or Latino","No","No","Married","High School"
104439,"Female","Hispanic or Latino","No","No","Single","Master"
103576,"Female","Asian","No","No","Married","Doctorate"
101079,"Male","Black or African American","No","Prefer Not to Say","Prefer Not to Say","High School"
102547,"Female","Two or More Races","No","No","Married","Master"
101560,"Female","White","No","No","Married","Bachelor"
100669,"Male","Hispanic or Latino","No","Prefer Not to Say","Divorced","Bachelor"
104159,"Female","Hispanic or Latino","No","No","Married","Master"
103482,"Male","Asian","No","No","Prefer Not to Say","Associate"
105778,"Male","Black or African American","No","Prefer Not to Say","Married","Master"
107154,"Female","White","No","No","Married","High School"
100548,"Female","White","No","No","Married","High School"
103314,"Female","White","No","No","Married","Doctorate"
103765,"Female","Hispanic or Latino","Prefer Not to Say","No","Married","Associate"
102781,"Female","Hispanic or Latino","No","No","Single","Master"
102114,"Female","Black or African American","Yes","No","Divorced","Master"
104143,"Male","White","Prefer Not to Say","No","Single","High School"
105721,"Male","Hispanic or Latino","No","No","Single","Bachelor"
107620,"Female","Hispanic or Latino","No","No","Divorced","High School"
108956,"Male","Black or African American","No","Prefer Not to Say","Single","Bachelor"
102304,"Male","Asian","No","No","Married","High School"
102043,"Female","Asian","No","No","Married","Master"
100530,"Female","Prefer Not to Say","Prefer Not to Say","No","Single","Bachelor"
103868,"Female","Prefer Not to Say","Yes","No","Single","Bachelor"
103004,"Male","Hispanic or Latino","No","No","Divorced","Associate"
105435,"Male","Hispanic or Latino","No","No","Married","Bachelor"
104949,"Male","Black or African American","No","No","Single","Bachelor"
101305,"Female","Asian","No","No","Single","Master"
109433,"Female","White","No","No","Married","Bachelor"
105756,"Female","White","No","No","Single","High School"
106460,"Male","White","No","No","Single","Associate"
103971,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
101748,"Male","Black or African American","No","No","Married","Associate"
104123,"Female","Hispanic or Latino","No","No","Married","Associate"
104755,"Female","White","No","No","Married","High School"
105226,"Male","White","No","No","Divorced","Master"
106580,"Male","Hispanic or Latino","No","No","Single","Master"
103772,"Male","Hispanic or Latino","No","No","Single","Master"
104239,"Male","White","No","No","Married","Bachelor"
102578,"Female","Prefer Not to Say","No","No","Married","Associate"
108816,"Female","Hispanic or Latino","No","No","Single","Associate"
103652,"Male","Hispanic or Latino","No","No","Single","Associate"
105570,"Male","White","No","Prefer Not to Say","Single","Master"
100218,"Male","White","No","No","Single","Doctorate"
104430,"Female","Black or African American","No","No","Married","Master"
105377,"Male","Hispanic or Latino","No","No","Married","Bachelor"
105105,"Female","Black or African American","No","No","Married","Bachelor"
104209,"Female","Black or African American","No","Prefer Not to Say","Single","High School"
109990,"Female","Prefer Not to Say","No","No","Single","Associate"
106945,"Male","Two or More Races","No","No","Married","Associate"
108878,"Male","Asian","No","No","Married","Bachelor"
106132,"Male","Black or African American","No","No","Married","Associate"
109257,"Female","Hispanic or Latino","No","No","Married","Master"
102524,"Female","Black or African American","No","No","Divorced","Master"
105404,"Female","Two or More Races","No","No","Divorced","Master"
107727,"Male","Hispanic or Latino","No","No","Single","Associate"
103938,"Female","White","No","No","Married","Bachelor"
102729,"Female","White","No","No","Single","High School"
103675,"Female","Two or More Races","No","No","Married","Bachelor"
100457,"Female","White","No","No","Divorced","Bachelor"
101987,"Male","Hispanic or Latino","No","No","Single","High School"
104177,"Male","White","No","No","Married","Bachelor"
107225,"Male","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
103723,"Male","Black or African American","No","No","Divorced","Associate"
104749,"Male","Asian","No","No","Married","Associate"
102213,"Female","White","No","No","Divorced","Master"
106020,"Female","Black or African American","No","No","Married","Doctorate"
104067,"Female","Black or African American","No","No","Divorced","Master"
109806,"Female","Asian","No","No","Single","Bachelor"
105980,"Male","Hispanic or Latino","No","No","Single","Master"
102856,"Male","Asian","No","No","Single","Master"
106538,"Female","Asian","No","No","Married","Bachelor"
105153,"Female","White","No","No","Single","Associate"
104272,"Male","White","No","Yes","Married","Master"
101542,"Male","Black or African American","No","No","Married","Master"
102981,"Male","White","No","No","Divorced","Associate"
109937,"Male","Asian","No","Prefer Not to Say","Single","Associate"
106392,"Female","Black or African American","No","No","Married","Associate"
107316,"Male","Two or More Races","No","No","Married","Doctorate"
109622,"Female","White","Yes","No","Married","Bachelor"
100812,"Female","Hispanic or Latino","No","No","Prefer Not to Say","High School"
102386,"Male","White","Yes","No","Single","Bachelor"
103339,"Female","Asian","No","No","Single","Master"
106396,"Male","White","No","Prefer Not to Say","Single","Master"
104206,"Female","Hispanic or Latino","No","No","Single","Master"
107299,"Female","White","No","No","Prefer Not to Say","Master"
104319,"Female","Asian","No","No","Married","Bachelor"
101941,"Female","White","Prefer Not to Say","No","Prefer Not to Say","Bachelor"
109109,"Female","Native Hawaiian or Pacific Islander","No","No","Married","Bachelor"
101457,"Female","Black or African American","No","No","Married","High School"
104199,"Female","Black or African American","No","No","Married","Bachelor"
106300,"Female","White","No","No","Divorced","Associate"
106669,"Male","White","Yes","No","Prefer Not to Say","High School"
106681,"Female","White","Prefer Not to Say","No","Married","Master"
100664,"Female","Black or African American","Prefer Not to Say","No","Single","Associate"
107817,"Male","Black or African American","No","No","Single","Master"
107848,"Female","Asian","No","No","Divorced","Bachelor"
108133,"Female","White","No","No","Single","Bachelor"
101717,"Female","Asian","Yes","No","Prefer Not to Say","Master"
103209,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
104504,"Male","Prefer Not to Say","No","No","Married","High School"
104839,"Male","White","No","No","Single","High School"
105542,"Male","Hispanic or Latino","Yes","No","Married","Associate"
102858,"Male","Two or More Races","No","No","Single","High School"
100869,"Female","Two or More Races","No","No","Single","Bachelor"
106204,"Female","Hispanic or Latino","No","No","Married","Associate"
104305,"Male","Asian","Prefer Not to Say","No","Divorced","Master"
108711,"Female","Prefer Not to Say","No","Yes","Single","Doctorate"
108889,"Female","Two or More Races","No","No","Married","Bachelor"
102306,"Male","Asian","No","No","Single","Bachelor"
106322,"Male","American Indian or Alaska Native","No","No","Single","Associate"
101670,"Female","Black or African American","No","No","Single","Master"
102255,"Male","Asian","Prefer Not to Say","No","Divorced","Bachelor"
108385,"Female","Prefer Not to Say","No","No","Divorced","Bachelor"
104496,"Male","Asian","No","Yes","Prefer Not to Say","Associate"
109840,"Female","Hispanic or Latino","No","Yes","Single","Associate"
108376,"Female","White","No","No","Prefer Not to Say","High School"
106142,"Male","White","No","Yes","Married","Master"
102540,"Female","White","Yes","No","Divorced","Doctorate"
106989,"Male","Hispanic or Latino","No","No","Single","Bachelor"
103984,"Female","Hispanic or Latino","No","No","Single","Bachelor"
108681,"Female","Asian","Yes","No","Single","Doctorate"
107265,"Male","White","Yes","No","Single","High School"
101227,"Female","White","Prefer Not to Say","No","Single","Bachelor"
108013,"Female","Black or African American","No","No","Single","Bachelor"
109475,"Female","Asian","Prefer Not to Say","No","Single","Associate"
106981,"Male","White","No","No","Single","Bachelor"
104173,"Male","Hispanic or Latino","No","No","Married","Bachelor"
106565,"Female","Hispanic or Latino","No","No","Married","Bachelor"
107021,"Female","White","No","No","Married","Master"
106248,"Female","Asian","No","No","Single","Master"
109976,"Female","Asian","No","No","Married","Master"
107216,"Female","Black or African American","No","Yes","Single","Bachelor"
102232,"Male","Hispanic or Latino","No","No","Married","Master"
103368,"Female","White","No","No","Single","Bachelor"
109285,"Female","White","No","No","Single","Bachelor"
107715,"Female","Asian","No","No","Married","Bachelor"
109987,"Male","White","No","No","Single","Bachelor"
107793,"Female","Hispanic or Latino","No","No","Married","Master"
104581,"Male","Asian","No","No","Prefer Not to Say","High School"
106731,"Female","Hispanic or Latino","No","No","Single","Master"
102322,"Male","Hispanic or Latino","No","No","Single","Associate"
108872,"Male","American Indian or Alaska Native","Yes","No","Married","Bachelor"
104241,"Female","Hispanic or Latino","No","No","Married","Bachelor"
102545,"Male","Hispanic or Latino","No","No","Married","Associate"
106847,"Male","White","No","No","Single","High School"
104059,"Female","Black or African American","No","No","Married","Associate"
107207,"Female","Asian","No","No","Single","Bachelor"
102915,"Male","White","No","No","Single","Master"
101081,"Female","Asian","No","No","Single","Doctorate"
104042,"Female","American Indian or Alaska Native","Prefer Not to Say","No","Single","Bachelor"
104821,"Male","Hispanic or Latino","No","No","Married","Associate"
105995,"Male","Hispanic or Latino","No","No","Married","Master"
103540,"Female","White","No","No","Married","Master"
102570,"Male","Two or More Races","No","No","Married","Associate"
105331,"Female","Black or African American","No","No","Married","Master"
106540,"Male","White","No","No","Married","Bachelor"
104449,"Female","Two or More Races","No","No","Single","High School"
108821,"Male","White","No","No","Single","Bachelor"
108379,"Female","Asian","No","No","Divorced","Bachelor"
101591,"Female","Black or African American","Yes","No","Married","High School"
107856,"Male","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
104761,"Male","White","No","No","Prefer Not to Say","Bachelor"
102659,"Female","White","No","No","Single","Associate"
106126,"Female","White","No","No","Single","Bachelor"
104893,"Male","White","Yes","No","Married","Master"
108102,"Female","White","No","No","Divorced","Associate"
104352,"Female","Two or More Races","No","No","Married","Bachelor"
102198,"Male","Asian","No","No","Married","High School"
104103,"Female","Hispanic or Latino","No","No","Married","Associate"
100203,"Female","Asian","Yes","No","Single","Bachelor"
108546,"Female","Black or African American","No","No","Single","Bachelor"
100208,"Male","White","No","No","Single","High School"
108682,"Female","Hispanic or Latino","No","No","Single","Associate"
105221,"Female","Asian","No","No","Married","Master"
102606,"Male","White","No","No","Married","Bachelor"
100050,"Female","Black or African American","Prefer Not to Say","No","Divorced","Bachelor"
100975,"Female","Asian","No","No","Married","High School"
105892,"Male","White","No","No","Married","Associate"
101394,"Male","Black or African American","No","No","Single","High School"
104538,"Male","Asian","No","No","Single","Bachelor"
107179,"Male","Prefer Not to Say","No","No","Married","Bachelor"
105214,"Male","Black or African American","No","No","Married","Bachelor"
102872,"Male","Asian","No","No","Single","Bachelor"
101527,"Male","White","No","No","Single","Master"
103583,"Male","Asian","No","No","Prefer Not to Say","Master"
103073,"Female","White","No","No","Married","High School"
103550,"Female","Hispanic or Latino","Prefer Not to Say","No","Single","Bachelor"
104886,"Male","White","No","No","Divorced","Bachelor"
103786,"Male","White","No","No","Single","Associate"
101453,"Female","White","No","No","Married","Bachelor"
104934,"Male","White","No","No","Single","Master"
107684,"Female","Black or African American","Yes","No","Prefer Not to Say","Bachelor"
109243,"Female","Asian","Prefer Not to Say","Prefer Not to Say","Single","Bachelor"
102291,"Male","Asian","No","No","Married","Bachelor"
106422,"Male","White","No","No","Prefer Not to Say","Master"
109963,"Female","White","No","Yes","Single","High School"
106918,"Male","White","No","No","Married","Doctorate"
109148,"Male","Two or More Races","No","No","Married","High School"
106294,"Female","White","No","No","Married","Associate"
108526,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
104783,"Male","Prefer Not to Say","Prefer Not to Say","No","Married","Bachelor"
100649,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
103249,"Male","White","Prefer Not to Say","No","Married","High School"
108703,"Female","White","No","No","Married","Master"
106553,"Male","Black or African American","No","No","Married","Bachelor"
100473,"Female","White","No","No","Married","Bachelor"
105580,"Female","Hispanic or Latino","No","No","Single","Bachelor"
108322,"Male","Black or African American","No","No","Single","Master"
103030,"Female","Hispanic or Latino","No","No","Single","Master"
107912,"Male","White","No","No","Single","Master"
107827,"Female","Black or African American","No","No","Single","Bachelor"
107443,"Female","White","Yes","No","Married","Master"
106719,"Female","White","No","No","Married","Bachelor"
106048,"Male","Two or More Races","No","No","Married","Bachelor"
100557,"Male","Asian","No","No","Single","Bachelor"
100125,"Male","White","Prefer Not to Say","No","Married","Bachelor"
102427,"Male","Black or African American","No","No","Married","Bachelor"
106937,"Male","White","No","No","Divorced","Bachelor"
100690,"Female","White","No","No","Married","Master"
109256,"Female","White","No","No","Single","Bachelor"
102243,"Male","White","No","No","Married","Bachelor"
100242,"Female","White","No","No","Prefer Not to Say","Bachelor"
102629,"Female","White","No","No","Single","Master"
107085,"Male","Hispanic or Latino","No","No","Married","High School"
109399,"Male","White","No","No","Single","High School"
106377,"Female","Hispanic or Latino","No","No","Single","High School"
101460,"Non-Binary","Asian","No","No","Single","Associate"
108245,"Non-Binary","Asian","No","No","Married","Bachelor"
103671,"Female","Two or More Races","No","No","Married","High School"
109369,"Male","Hispanic or Latino","No","No","Divorced","Master"
103914,"Male","White","No","No","Single","Master"
102765,"Male","Hispanic or Latino","No","No","Married","Bachelor"
103178,"Male","Black or African American","No","No","Married","Master"
106488,"Male","Hispanic or Latino","No","No","Single","Doctorate"
105672,"Female","White","No","No","Married","Bachelor"
100046,"Male","White","No","No","Married","High School"
100900,"Female","Asian","No","No","Single","Bachelor"
103255,"Non-Binary","Prefer Not to Say","No","No","Single","Master"
104695,"Male","White","No","No","Single","High School"
106942,"Female","Prefer Not to Say","No","No","Married","Bachelor"
106826,"Female","White","Yes","Prefer Not to Say","Single","Doctorate"
102426,"Female","Black or African American","No","No","Married","Master"
104310,"Male","Hispanic or Latino","No","No","Single","Master"
100133,"Female","White","No","No","Single","Bachelor"
100696,"Female","Asian","No","No","Divorced","Bachelor"
107129,"Female","Hispanic or Latino","No","No","Single","Master"
101436,"Male","White","No","No","Single","Bachelor"
100167,"Male","Asian","No","No","Married","Master"
109445,"Female","Hispanic or Latino","No","No","Married","Bachelor"
106318,"Female","White","No","No","Married","Master"
103490,"Male","White","No","No","Single","Bachelor"
107930,"Male","White","No","No","Divorced","Doctorate"
102249,"Male","Asian","Prefer Not to Say","No","Married","High School"
108626,"Male","Black or African American","No","No","Married","Master"
108777,"Male","Hispanic or Latino","Yes","No","Prefer Not to Say","Bachelor"
109861,"Female","White","No","No","Married","Bachelor"
107190,"Male","Hispanic or Latino","No","No","Single","Bachelor"
102242,"Female","White","No","No","Prefer Not to Say","Doctorate"
108315,"Female","White","No","No","Married","High School"
105088,"Female","White","No","No","Divorced","Master"
100743,"Male","White","No","No","Married","Associate"
103068,"Female","White","No","No","Married","Bachelor"
109918,"Female","Black or African American","No","No","Single","Bachelor"
100744,"Female","Asian","No","No","Single","Master"
106307,"Male","Hispanic or Latino","No","No","Married","Bachelor"
100980,"Male","Native Hawaiian or Pacific Islander","No","No","Married","High School"
102374,"Female","Two or More Races","No","No","Single","Bachelor"
102549,"Male","White","No","No","Married","Master"
106061,"Female","Hispanic or Latino","No","No","Single","Bachelor"
103668,"Female","Hispanic or Latino","No","No","Single","Bachelor"
105257,"Female","Hispanic or Latino","Prefer Not to Say","No","Single","Associate"
107124,"Female","Two or More Races","No","No","Married","Bachelor"
108360,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Master"
109700,"Male","Hispanic or Latino","Yes","No","Single","Bachelor"
108447,"Female","Asian","No","No","Single","Master"
105463,"Female","Black or African American","No","Prefer Not to Say","Single","Associate"
109975,"Female","White","Prefer Not to Say","No","Divorced","Bachelor"
102922,"Female","White","No","No","Married","Bachelor"
102633,"Female","Asian","No","No","Married","High School"
103441,"Male","White","No","No","Married","Master"
107960,"Male","Asian","No","No","Married","Bachelor"
109985,"Male","Prefer Not to Say","No","No","Married","High School"
106593,"Female","Two or More Races","No","No","Married","Bachelor"
109671,"Male","White","No","No","Single","Bachelor"
100081,"Female","Two or More Races","No","No","Single","Bachelor"
102942,"Male","Black or African American","No","No","Married","Bachelor"
104902,"Female","Two or More Races","No","No","Married","High School"
100456,"Male","White","No","No","Prefer Not to Say","Master"
109134,"Male","White","No","No","Married","Associate"
107301,"Male","Black or African American","No","No","Prefer Not to Say","High School"
104031,"Male","Two or More Races","No","No","Divorced","Bachelor"
102963,"Female","Asian","No","No","Married","Bachelor"
100429,"Male","Black or African American","Prefer Not to Say","No","Married","High School"
108192,"Female","Asian","No","No","Single","Bachelor"
106863,"Male","Black or African American","No","No","Single","Bachelor"
100232,"Female","Asian","Yes","Prefer Not to Say","Married","Associate"
101006,"Female","White","Prefer Not to Say","No","Single","Master"
102978,"Female","Asian","No","No","Married","High School"
108248,"Male","White","No","No","Married","Bachelor"
104594,"Male","Black or African American","No","No","Single","Bachelor"
103172,"Male","White","No","No","Married","Bachelor"
108895,"Male","Hispanic or Latino","Yes","No","Married","Bachelor"
101075,"Male","White","No","No","Married","Bachelor"
107886,"Male","Prefer Not to Say","Yes","No","Single","Bachelor"
106861,"Female","Asian","Yes","No","Single","Bachelor"
104482,"Female","Two or More Races","No","No","Single","Master"
101996,"Female","Asian","No","No","Divorced","High School"
100849,"Male","Asian","No","No","Married","Bachelor"
101593,"Male","White","No","No","Divorced","Associate"
104448,"Male","Black or African American","Yes","No","Married","Master"
102368,"Male","White","No","No","Prefer Not to Say","Bachelor"
107882,"Male","Two or More Races","No","Yes","Married","Master"
104536,"Male","Asian","No","No","Divorced","Bachelor"
105089,"Female","Black or African American","No","No","Married","Bachelor"
108970,"Male","Hispanic or Latino","No","No","Single","High School"
105494,"Male","Hispanic or Latino","No","No","Married","Master"
106364,"Female","White","No","No","Married","Bachelor"
106629,"Male","White","No","No","Married","Bachelor"
104075,"Male","White","No","No","Single","Bachelor"
108055,"Male","White","No","Prefer Not to Say","Divorced","Bachelor"
109667,"Male","Prefer Not to Say","No","No","Single","Master"
108051,"Male","White","No","No","Prefer Not to Say","Master"
105869,"Female","Black or African American","Yes","No","Single","Bachelor"
105039,"Male","Black or African American","No","No","Single","Bachelor"
106087,"Male","Hispanic or Latino","No","No","Married","Master"
100906,"Female","Hispanic or Latino","No","No","Married","Master"
106618,"Male","White","No","No","Married","Bachelor"
109299,"Female","Asian","Yes","Prefer Not to Say","Married","Bachelor"
104128,"Female","Two or More Races","No","No","Married","Associate"
108587,"Female","Native Hawaiian or Pacific Islander","No","No","Married","Bachelor"
102940,"Male","White","No","No","Married","Bachelor"
104616,"Non-Binary","Asian","No","No","Married","Bachelor"
101359,"Male","White","No","No","Divorced","Associate"
104093,"Male","White","No","Yes","Single","High School"
102532,"Male","Hispanic or Latino","Prefer Not to Say","No","Married","High School"
108467,"Female","Hispanic or Latino","No","Yes","Married","Master"
107531,"Male","White","No","No","Married","Bachelor"
108842,"Female","Prefer Not to Say","No","No","Single","Bachelor"
104564,"Male","Hispanic or Latino","No","No","Married","Bachelor"
106351,"Male","Hispanic or Latino","No","No","Single","Doctorate"
101393,"Female","White","No","No","Married","High School"
109164,"Female","White","No","No","Single","Associate"
105950,"Female","White","No","No","Married","Master"
102130,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
104368,"Female","White","No","No","Single","High School"
106056,"Female","Asian","No","No","Divorced","Master"
102248,"Female","Black or African American","No","No","Single","Associate"
102972,"Male","Hispanic or Latino","No","No","Single","Bachelor"
102271,"Male","Native Hawaiian or Pacific Islander","No","No","Single","High School"
102604,"Female","Black or African American","No","No","Single","Master"
109526,"Female","White","No","No","Married","Bachelor"
109822,"Male","Asian","No","No","Married","Bachelor"
103323,"Female","White","No","No","Married","Bachelor"
100394,"Male","Hispanic or Latino","No","No","Married","Bachelor"
101835,"Male","Black or African American","No","No","Divorced","Bachelor"
104727,"Male","White","No","Prefer Not to Say","Single","Master"
107006,"Male","Black or African American","No","No","Single","Bachelor"
101468,"Female","White","No","No","Married","Bachelor"
108479,"Female","Hispanic or Latino","No","No","Single","Master"
102890,"Female","White","No","Prefer Not to Say","Single","Doctorate"
109185,"Female","Black or African American","No","No","Single","Associate"
108762,"Male","White","No","No","Divorced","Associate"
107694,"Male","Asian","No","No","Married","Master"
108850,"Female","Black or African American","No","No","Married","Master"
107593,"Female","White","No","No","Married","Associate"
107289,"Male","Prefer Not to Say","No","No","Married","Associate"
102065,"Female","Two or More Races","No","No","Single","Master"
106100,"Female","Asian","No","No","Single","Bachelor"
100308,"Male","American Indian or Alaska Native","No","No","Prefer Not to Say","Bachelor"
103711,"Female","Asian","No","No","Single","Associate"
109576,"Female","American Indian or Alaska Native","No","No","Single","Doctorate"
103010,"Female","Hispanic or Latino","No","No","Single","High School"
108592,"Female","White","No","No","Married","Bachelor"
104863,"Female","White","No","No","Single","Master"
101808,"Female","White","No","No","Married","Bachelor"
104922,"Male","Hispanic or Latino","Prefer Not to Say","No","Married","Bachelor"
106534,"Female","Black or African American","No","No","Single","Bachelor"
100795,"Female","Asian","Prefer Not to Say","No","Single","Associate"
107051,"Male","Asian","No","No","Single","Master"
109385,"Female","White","No","No","Married","High School"
102976,"Female","White","No","No","Married","Associate"
107804,"Male","Asian","No","No","Single","High School"
104642,"Male","White","No","No","Married","Bachelor"
108080,"Female","White","Prefer Not to Say","No","Single","Doctorate"
100395,"Female","Black or African American","No","No","Married","Associate"
101265,"Female","White","Yes","Yes","Married","Doctorate"
100948,"Male","Hispanic or Latino","Yes","No","Married","High School"
106516,"Male","White","No","No","Single","Master"
104415,"Male","Asian","No","No","Married","High School"
103119,"Female","Black or African American","No","No","Prefer Not to Say","High School"
100311,"Male","Black or African American","No","No","Single","Bachelor"
108599,"Female","Black or African American","No","No","Divorced","Bachelor"
102715,"Female","Hispanic or Latino","Yes","No","Single","High School"
109497,"Female","Black or African American","No","No","Single","High School"
106458,"Female","Hispanic or Latino","No","No","Married","Bachelor"
102851,"Female","White","No","No","Divorced","Bachelor"
104980,"Male","Prefer Not to Say","Prefer Not to Say","No","Single","High School"
103986,"Male","White","No","No","Single","Master"
103965,"Female","Black or African American","Yes","No","Married","High School"
107651,"Male","White","No","No","Married","High School"
109588,"Female","White","Prefer Not to Say","No","Single","Master"
105549,"Female","White","No","No","Married","Master"
106916,"Male","Hispanic or Latino","No","Yes","Single","Bachelor"
101163,"Male","White","Yes","No","Married","Doctorate"
104101,"Female","Hispanic or Latino","No","No","Single","Bachelor"
100058,"Female","Black or African American","Prefer Not to Say","No","Prefer Not to Say","Associate"
106749,"Female","White","No","No","Single","Bachelor"
103094,"Female","White","No","No","Married","Doctorate"
103796,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Associate"
103568,"Female","White","Prefer Not to Say","No","Married","High School"
100247,"Female","Asian","No","No","Married","Bachelor"
104056,"Female","White","No","No","Married","Bachelor"
101357,"Female","Hispanic or Latino","No","No","Single","Bachelor"
100192,"Male","Asian","No","Yes","Single","Master"
109047,"Male","White","No","No","Single","Master"
102519,"Non-Binary","White","No","No","Divorced","Master"
108790,"Male","White","No","No","Married","Bachelor"
101822,"Female","Two or More Races","No","No","Married","Bachelor"
105904,"Female","White","No","No","Married","Bachelor"
102969,"Male","Two or More Races","No","No","Married","Master"
103026,"Female","White","No","No","Married","Master"
104556,"Female","Hispanic or Latino","No","No","Single","Master"
106825,"Female","White","No","No","Divorced","High School"
107633,"Male","White","No","No","Prefer Not to Say","High School"
102565,"Female","Asian","No","No","Married","Bachelor"
102838,"Male","White","No","No","Married","Bachelor"
105210,"Male","Asian","No","No","Single","Master"
107656,"Male","Two or More Races","No","No","Divorced","Bachelor"
101979,"Female","Asian","No","No","Married","Bachelor"
100490,"Male","Hispanic or Latino","No","No","Single","Associate"
108871,"Male","White","No","No","Single","High School"
108543,"Female","Hispanic or Latino","No","No","Married","High School"
100425,"Female","White","No","No","Single","Bachelor"
105502,"Male","Asian","No","No","Married","Bachelor"
105161,"Male","White","No","No","Single","Associate"
106002,"Male","Black or African American","No","Prefer Not to Say","Divorced","Bachelor"
106929,"Female","Two or More Races","No","No","Divorced","Master"
103858,"Non-Binary","Hispanic or Latino","No","No","Single","Bachelor"
105550,"Female","Asian","No","No","Single","Bachelor"
104931,"Female","Asian","No","No","Married","Bachelor"
106258,"Male","Prefer Not to Say","No","No","Married","Bachelor"
107096,"Female","White","No","No","Married","Master"
108177,"Non-Binary","White","No","No","Single","Bachelor"
108381,"Female","Hispanic or Latino","No","Yes","Married","Associate"
109857,"Female","White","No","No","Prefer Not to Say","Bachelor"
101064,"Female","Asian","No","No","Divorced","High School"
104856,"Male","Hispanic or Latino","No","No","Married","Bachelor"
105178,"Female","Hispanic or Latino","No","Yes","Married","Doctorate"
