"CompensationEventID","EmployeeID","EffectiveDate","BaseSalary","BonusTargetPct","AnnualBonusTarget","PayGrade","CompensationChangeReason"
"C107179_5",107179,2022-01-01,49358,0,0,"L1","Merit"
"C107179_6",107179,2023-01-01,56452,0,0,"L1","Merit"
"C107179_7",107179,2024-01-01,62303,0,0,"L1","Merit"
"C107179_8",107179,2025-01-01,65448,0,0,"L1","Merit"
"C107179_9",107179,2026-01-01,61841,0,0,"L1","Merit"
"C105214_1",105214,2018-01-01,45523,0,0,"L1","Hire"
"C105214_2",105214,2019-01-01,47344,0,0,"L1","Merit"
"C105214_3",105214,2020-01-01,48930,0,0,"L1","Merit"
"C105214_4",105214,2021-01-01,51270,0,0,"L1","Merit"
"C105214_5",105214,2022-01-01,56108,0,0,"L1","Market Adjustment"
"C105214_6",105214,2023-01-01,49919,0,0,"L1","Market Adjustment"
"C105214_7",105214,2024-01-01,51715,0,0,"L1","Merit"
"C105214_8",105214,2025-01-01,64451,0,0,"L1","Merit"
"C105214_9",105214,2026-01-01,65139,0,0,"L1","Merit"
"C102872_1",102872,2018-01-01,63329,0,0,"L1","Hire"
"C102872_2",102872,2019-01-01,66810,0,0,"L1","Merit"
"C102872_3",102872,2020-01-01,69498,0,0,"L1","Merit"
"C102872_4",102872,2021-01-01,66962,0,0,"L1","Merit"
"C102872_5",102872,2022-01-01,67727,0,0,"L1","Merit"
"C102872_6",102872,2023-01-01,70965,0,0,"L1","Market Adjustment"
"C102872_7",102872,2024-01-01,86119,0,0,"L1","Merit"
"C102872_8",102872,2025-01-01,84836,0,0,"L1","Merit"
"C102872_9",102872,2026-01-01,86988,0,0,"L1","Merit"
"C101527_1",101527,2018-01-01,56229,0,0,"L1","Hire"
"C101527_2",101527,2019-01-01,57487,0,0,"L1","Market Adjustment"
"C101527_3",101527,2020-01-01,61518,0,0,"L1","Merit"
"C101527_4",101527,2021-01-01,61847,0,0,"L1","Merit"
"C101527_5",101527,2022-01-01,60037,0,0,"L1","Market Adjustment"
"C101527_6",101527,2023-01-01,61939,0,0,"L1","Market Adjustment"
"C101527_7",101527,2024-01-01,66696,0,0,"L1","Merit"
"C101527_8",101527,2025-01-01,67311,0,0,"L1","Merit"
"C101527_9",101527,2026-01-01,67931,0,0,"L1","Merit"
"C103583_1",103583,2018-01-01,56057,0,0,"L1","Hire"
"C103583_2",103583,2019-01-01,57797,0,0,"L1","Merit"
"C103583_3",103583,2020-01-01,62192,0,0,"L1","Merit"
"C103583_4",103583,2021-01-01,61586,0,0,"L1","Merit"
"C103583_5",103583,2022-01-01,63074,0,0,"L1","Merit"
"C103583_6",103583,2023-01-01,64736,0,0,"L1","Merit"
"C103583_7",103583,2024-01-01,74353,0,0,"L1","Merit"
"C103583_8",103583,2025-01-01,70604,0,0,"L1","Market Adjustment"
"C103583_9",103583,2026-01-01,82234,0,0,"L1","Merit"
"C103073_1",103073,2018-01-01,53117,0,0,"L1","Hire"
"C103073_2",103073,2019-01-01,54738,0,0,"L1","Merit"
"C103073_3",103073,2020-01-01,56998,0,0,"L1","Market Adjustment"
"C103073_4",103073,2021-01-01,59461,0,0,"L1","Merit"
"C103073_5",103073,2022-01-01,59549,0,0,"L1","Merit"
"C103073_6",103073,2023-01-01,68916,0,0,"L1","Merit"
"C103073_7",103073,2024-01-01,70903,0,0,"L1","Merit"
"C103073_8",103073,2025-01-01,60432,0,0,"L1","Merit"
"C103073_9",103073,2026-01-01,64293,0,0,"L1","Market Adjustment"
"C103550_1",103550,2018-01-01,54855,0,0,"L1","Hire"
"C103550_2",103550,2019-01-01,56587,0,0,"L1","Merit"
"C103550_3",103550,2020-01-01,57765,0,0,"L1","Merit"
"C103550_4",103550,2021-01-01,62500,0,0,"L1","Merit"
"C103550_5",103550,2022-01-01,66987,0,0,"L1","Merit"
"C103550_6",103550,2023-01-01,64540,0,0,"L1","Merit"
"C103550_7",103550,2024-01-01,65880,0,0,"L1","Market Adjustment"
"C103550_8",103550,2025-01-01,75344,0,0,"L1","Market Adjustment"
"C103550_9",103550,2026-01-01,70613,0,0,"L1","Market Adjustment"
"C104886_1",104886,2019-01-01,57185,0,0,"L1","Hire"
"C104886_2",104886,2020-01-01,58628,0,0,"L1","Merit"
"C104886_3",104886,2021-01-01,63645,0,0,"L1","Merit"
"C104886_4",104886,2022-01-01,61003,0,0,"L1","Merit"
"C104886_5",104886,2023-01-01,68347,0,0,"L1","Merit"
"C104886_6",104886,2024-01-01,65427,0,0,"L1","Merit"
"C104886_7",104886,2025-01-01,71325,0,0,"L1","Merit"
"C104886_8",104886,2026-01-01,68159,0,0,"L1","Merit"
"C103786_1",103786,2019-01-01,67069,0,0,"L1","Hire"
"C103786_2",103786,2020-01-01,70559,0,0,"L1","Merit"
"C103786_3",103786,2021-01-01,69898,0,0,"L1","Merit"
"C103786_4",103786,2022-01-01,74638,0,0,"L1","Merit"
"C103786_5",103786,2023-01-01,82018,0,0,"L1","Merit"
"C103786_6",103786,2024-01-01,87270,0,0,"L1","Market Adjustment"
"C103786_7",103786,2025-01-01,73737,0,0,"L1","Merit"
"C103786_8",103786,2026-01-01,95598,0,0,"L1","Merit"
"C101453_1",101453,2019-01-01,54528,0,0,"L1","Hire"
"C101453_2",101453,2020-01-01,56603,0,0,"L1","Market Adjustment"
"C101453_3",101453,2021-01-01,59454,0,0,"L1","Merit"
"C101453_4",101453,2022-01-01,62365,0,0,"L1","Merit"
"C101453_5",101453,2023-01-01,63196,0,0,"L1","Merit"
"C101453_6",101453,2024-01-01,71230,0,0,"L1","Market Adjustment"
"C101453_7",101453,2025-01-01,73174,0,0,"L1","Merit"
"C101453_8",101453,2026-01-01,73533,0,0,"L1","Market Adjustment"
"C104934_1",104934,2019-01-01,47313,0,0,"L1","Hire"
"C104934_2",104934,2020-01-01,48390,0,0,"L1","Merit"
"C104934_3",104934,2021-01-01,50878,0,0,"L1","Merit"
"C104934_4",104934,2022-01-01,53270,0,0,"L1","Market Adjustment"
"C104934_5",104934,2023-01-01,53497,0,0,"L1","Merit"
"C104934_6",104934,2024-01-01,54404,0,0,"L1","Merit"
"C104934_7",104934,2025-01-01,63582,0,0,"L1","Market Adjustment"
"C104934_8",104934,2026-01-01,56430,0,0,"L1","Merit"
"C107684_1",107684,2019-01-01,52618,0,0,"L1","Hire"
"C107684_2",107684,2020-01-01,54225,0,0,"L1","Market Adjustment"
"C107684_3",107684,2021-01-01,54713,0,0,"L1","Merit"
"C107684_4",107684,2022-01-01,58939,0,0,"L1","Merit"
"C107684_5",107684,2023-01-01,58143,0,0,"L1","Merit"
"C109243_1",109243,2019-01-01,51689,0,0,"L1","Hire"
"C109243_2",109243,2020-01-01,53412,0,0,"L1","Merit"
"C109243_3",109243,2021-01-01,57024,0,0,"L1","Merit"
"C109243_4",109243,2022-01-01,57703,0,0,"L1","Merit"
"C109243_5",109243,2023-01-01,63445,0,0,"L1","Merit"
"C109243_6",109243,2024-01-01,63837,0,0,"L1","Merit"
"C109243_7",109243,2025-01-01,58699,0,0,"L1","Merit"
"C109243_8",109243,2026-01-01,66672,0,0,"L1","Merit"
"C102291_1",102291,2019-01-01,46493,0,0,"L1","Hire"
"C102291_2",102291,2020-01-01,48894,0,0,"L1","Merit"
"C102291_3",102291,2021-01-01,48467,0,0,"L1","Merit"
"C102291_4",102291,2022-01-01,50774,0,0,"L1","Merit"
"C102291_5",102291,2023-01-01,57112,0,0,"L1","Merit"
"C102291_6",102291,2024-01-01,55352,0,0,"L1","Merit"
"C102291_7",102291,2025-01-01,55562,0,0,"L1","Merit"
"C106422_1",106422,2019-01-01,55710,0,0,"L1","Hire"
"C106422_2",106422,2020-01-01,58166,0,0,"L1","Merit"
"C106422_3",106422,2021-01-01,60298,0,0,"L1","Merit"
"C106422_4",106422,2022-01-01,60198,0,0,"L1","Market Adjustment"
"C106422_5",106422,2023-01-01,59921,0,0,"L1","Merit"
"C106422_6",106422,2024-01-01,64073,0,0,"L1","Merit"
"C106422_7",106422,2025-01-01,66349,0,0,"L1","Merit"
"C106422_8",106422,2026-01-01,64299,0,0,"L1","Merit"
"C109963_1",109963,2019-01-01,56408,0,0,"L1","Hire"
"C109963_2",109963,2020-01-01,58827,0,0,"L1","Merit"
"C109963_3",109963,2021-01-01,61643,0,0,"L1","Merit"
"C109963_4",109963,2022-01-01,62330,0,0,"L1","Merit"
"C109963_5",109963,2023-01-01,65406,0,0,"L1","Merit"
"C109963_6",109963,2024-01-01,65230,0,0,"L1","Merit"
"C109963_7",109963,2025-01-01,62645,0,0,"L1","Merit"
"C106918_1",106918,2019-01-01,48106,0,0,"L1","Hire"
"C106918_2",106918,2020-01-01,50191,0,0,"L1","Merit"
"C106918_3",106918,2021-01-01,50405,0,0,"L1","Market Adjustment"
"C106918_4",106918,2022-01-01,53678,0,0,"L1","Merit"
"C106918_5",106918,2023-01-01,51996,0,0,"L1","Merit"
"C106918_6",106918,2024-01-01,58420,0,0,"L1","Merit"
"C106918_7",106918,2025-01-01,54374,0,0,"L1","Merit"
"C106918_8",106918,2026-01-01,67533,0,0,"L1","Merit"
"C109148_1",109148,2019-01-01,48943,0,0,"L1","Hire"
"C109148_2",109148,2020-01-01,50557,0,0,"L1","Merit"
"C109148_3",109148,2021-01-01,52710,0,0,"L1","Merit"
"C109148_4",109148,2022-01-01,52355,0,0,"L1","Market Adjustment"
"C109148_5",109148,2023-01-01,53143,0,0,"L1","Merit"
"C109148_6",109148,2024-01-01,55346,0,0,"L1","Merit"
"C109148_7",109148,2025-01-01,65135,0,0,"L1","Merit"
"C109148_8",109148,2026-01-01,57358,0,0,"L1","Merit"
"C106294_1",106294,2019-01-01,58576,0,0,"L1","Hire"
"C106294_2",106294,2020-01-01,59528,0,0,"L1","Merit"
"C106294_3",106294,2021-01-01,62904,0,0,"L1","Merit"
"C106294_4",106294,2022-01-01,68555,0,0,"L1","Market Adjustment"
"C106294_5",106294,2023-01-01,68489,0,0,"L1","Merit"
"C106294_6",106294,2024-01-01,64595,0,0,"L1","Merit"
"C106294_7",106294,2025-01-01,77163,0,0,"L1","Merit"
"C106294_8",106294,2026-01-01,77104,0,0,"L1","Merit"
"C108526_1",108526,2019-01-01,61277,0,0,"L1","Hire"
"C108526_2",108526,2020-01-01,62714,0,0,"L1","Merit"
"C108526_3",108526,2021-01-01,66022,0,0,"L1","Merit"
"C108526_4",108526,2022-01-01,67109,0,0,"L1","Merit"
"C108526_5",108526,2023-01-01,66729,0,0,"L1","Merit"
"C108526_6",108526,2024-01-01,78384,0,0,"L1","Merit"
"C108526_7",108526,2025-01-01,83720,0,0,"L1","Merit"
"C108526_8",108526,2026-01-01,71483,0,0,"L1","Merit"
"C104783_1",104783,2019-01-01,50076,0,0,"L1","Hire"
"C104783_2",104783,2020-01-01,52124,0,0,"L1","Merit"
"C104783_3",104783,2021-01-01,53634,0,0,"L1","Merit"
"C104783_4",104783,2022-01-01,58016,0,0,"L1","Merit"
"C104783_5",104783,2023-01-01,58566,0,0,"L1","Merit"
"C104783_6",104783,2024-01-01,62899,0,0,"L1","Merit"
"C104783_7",104783,2025-01-01,58002,0,0,"L1","Merit"
"C100649_1",100649,2019-01-01,50699,0,0,"L1","Hire"
"C100649_2",100649,2020-01-01,52484,0,0,"L1","Merit"
"C100649_3",100649,2021-01-01,53213,0,0,"L1","Merit"
"C100649_4",100649,2022-01-01,58675,0,0,"L1","Merit"
"C100649_5",100649,2023-01-01,60203,0,0,"L1","Merit"
"C100649_6",100649,2024-01-01,65915,0,0,"L1","Merit"
"C100649_7",100649,2025-01-01,60500,0,0,"L1","Merit"
"C100649_8",100649,2026-01-01,68262,0,0,"L1","Merit"
"C103249_1",103249,2019-01-01,46458,0,0,"L1","Hire"
"C103249_2",103249,2020-01-01,47770,0,0,"L1","Merit"
"C103249_3",103249,2021-01-01,49779,0,0,"L1","Merit"
"C103249_4",103249,2022-01-01,49667,0,0,"L1","Merit"
"C103249_5",103249,2023-01-01,52176,0,0,"L1","Merit"
"C103249_6",103249,2024-01-01,58233,0,0,"L1","Merit"
"C103249_7",103249,2025-01-01,58953,0,0,"L1","Merit"
"C103249_8",103249,2026-01-01,56538,0,0,"L1","Merit"
"C108703_1",108703,2019-01-01,61982,0,0,"L1","Hire"
"C108703_2",108703,2020-01-01,64166,0,0,"L1","Merit"
"C108703_3",108703,2021-01-01,64367,0,0,"L1","Merit"
"C108703_4",108703,2022-01-01,70845,0,0,"L1","Merit"
"C108703_5",108703,2023-01-01,76521,0,0,"L1","Merit"
"C108703_6",108703,2024-01-01,67669,0,0,"L1","Market Adjustment"
"C108703_7",108703,2025-01-01,77968,0,0,"L1","Merit"
"C108703_8",108703,2026-01-01,84188,0,0,"L1","Merit"
"C106553_1",106553,2019-01-01,46831,0,0,"L1","Hire"
"C106553_2",106553,2020-01-01,49387,0,0,"L1","Merit"
"C106553_3",106553,2021-01-01,49049,0,0,"L1","Merit"
"C106553_4",106553,2022-01-01,50940,0,0,"L1","Market Adjustment"
"C106553_5",106553,2023-01-01,49859,0,0,"L1","Merit"
"C106553_6",106553,2024-01-01,56955,0,0,"L1","Merit"
"C106553_7",106553,2025-01-01,52039,0,0,"L1","Merit"
"C100473_1",100473,2019-01-01,46050,0,0,"L1","Hire"
"C100473_2",100473,2020-01-01,46845,0,0,"L1","Merit"
"C100473_3",100473,2021-01-01,50206,0,0,"L1","Merit"
"C100473_4",100473,2022-01-01,52101,0,0,"L1","Merit"
"C100473_5",100473,2023-01-01,54735,0,0,"L1","Merit"
"C100473_6",100473,2024-01-01,60114,0,0,"L1","Merit"
"C100473_7",100473,2025-01-01,60905,0,0,"L1","Market Adjustment"
"C100473_8",100473,2026-01-01,59249,0,0,"L1","Merit"
"C105580_1",105580,2019-01-01,43944,0,0,"L1","Hire"
"C105580_2",105580,2020-01-01,45800,0,0,"L1","Merit"
"C105580_3",105580,2021-01-01,48440,0,0,"L1","Merit"
"C105580_4",105580,2022-01-01,49858,0,0,"L1","Merit"
"C105580_5",105580,2023-01-01,53500,0,0,"L1","Market Adjustment"
"C105580_6",105580,2024-01-01,50064,0,0,"L1","Market Adjustment"
"C105580_7",105580,2025-01-01,50550,0,0,"L1","Merit"
"C105580_8",105580,2026-01-01,55782,0,0,"L1","Merit"
"C108322_1",108322,2019-01-01,47658,0,0,"L1","Hire"
"C108322_2",108322,2020-01-01,48842,0,0,"L1","Merit"
"C108322_3",108322,2021-01-01,52211,0,0,"L1","Merit"
"C108322_4",108322,2022-01-01,54983,0,0,"L1","Merit"
"C108322_5",108322,2023-01-01,57942,0,0,"L1","Merit"
"C108322_6",108322,2024-01-01,62153,0,0,"L1","Market Adjustment"
"C108322_7",108322,2025-01-01,58142,0,0,"L1","Merit"
"C108322_8",108322,2026-01-01,55737,0,0,"L1","Merit"
"C103030_1",103030,2019-01-01,51942,0,0,"L1","Hire"
"C103030_2",103030,2020-01-01,54747,0,0,"L1","Merit"
"C103030_3",103030,2021-01-01,57392,0,0,"L1","Merit"
"C103030_4",103030,2022-01-01,57658,0,0,"L1","Merit"
"C103030_5",103030,2023-01-01,62161,0,0,"L1","Merit"
"C103030_6",103030,2024-01-01,63458,0,0,"L1","Merit"
"C103030_7",103030,2025-01-01,58724,0,0,"L1","Merit"
"C103030_8",103030,2026-01-01,67525,0,0,"L1","Merit"
"C107912_1",107912,2020-01-01,56166,0,0,"L1","Hire"
"C107912_2",107912,2021-01-01,59068,0,0,"L1","Merit"
"C107912_3",107912,2022-01-01,58523,0,0,"L1","Market Adjustment"
"C107912_4",107912,2023-01-01,65719,0,0,"L1","Merit"
"C107912_5",107912,2024-01-01,62024,0,0,"L1","Merit"
"C107912_6",107912,2025-01-01,68311,0,0,"L1","Merit"
"C107912_7",107912,2026-01-01,63335,0,0,"L1","Merit"
"C107827_1",107827,2020-01-01,43637,0,0,"L1","Hire"
"C107827_2",107827,2021-01-01,45475,0,0,"L1","Merit"
"C107827_3",107827,2022-01-01,47264,0,0,"L1","Merit"
"C107827_4",107827,2023-01-01,47575,0,0,"L1","Merit"
"C107827_5",107827,2024-01-01,47448,0,0,"L1","Merit"
"C107827_6",107827,2025-01-01,47792,0,0,"L1","Merit"
"C107827_7",107827,2026-01-01,49693,0,0,"L1","Merit"
"C107443_1",107443,2020-01-01,62080,0,0,"L1","Hire"
"C107443_2",107443,2021-01-01,64442,0,0,"L1","Merit"
"C107443_3",107443,2022-01-01,64014,0,0,"L1","Market Adjustment"
"C107443_4",107443,2023-01-01,67978,0,0,"L1","Market Adjustment"
"C107443_5",107443,2024-01-01,66419,0,0,"L1","Merit"
"C107443_6",107443,2025-01-01,68666,0,0,"L1","Merit"
"C107443_7",107443,2026-01-01,83201,0,0,"L1","Merit"
"C106719_1",106719,2020-01-01,57110,0,0,"L1","Hire"
"C106719_2",106719,2021-01-01,58004,0,0,"L1","Merit"
"C106719_3",106719,2022-01-01,59154,0,0,"L1","Market Adjustment"
"C106719_4",106719,2023-01-01,59810,0,0,"L1","Merit"
"C106719_5",106719,2024-01-01,66128,0,0,"L1","Merit"
"C106719_6",106719,2025-01-01,71899,0,0,"L1","Merit"
"C106719_7",106719,2026-01-01,67915,0,0,"L1","Merit"
"C106048_1",106048,2020-01-01,51911,0,0,"L1","Hire"
"C106048_2",106048,2021-01-01,52785,0,0,"L1","Merit"
"C106048_3",106048,2022-01-01,55149,0,0,"L1","Merit"
"C106048_4",106048,2023-01-01,58136,0,0,"L1","Merit"
"C100557_1",100557,2020-01-01,61044,0,0,"L1","Hire"
"C100557_2",100557,2021-01-01,64076,0,0,"L1","Merit"
"C100557_3",100557,2022-01-01,64859,0,0,"L1","Merit"
"C100557_4",100557,2023-01-01,66904,0,0,"L1","Merit"
"C100557_5",100557,2024-01-01,66536,0,0,"L1","Merit"
"C100557_6",100557,2025-01-01,68571,0,0,"L1","Merit"
"C100557_7",100557,2026-01-01,68170,0,0,"L1","Merit"
"C100125_1",100125,2020-01-01,63638,0,0,"L1","Hire"
"C100125_2",100125,2021-01-01,65485,0,0,"L1","Merit"
"C100125_3",100125,2022-01-01,68985,0,0,"L1","Merit"
"C100125_4",100125,2023-01-01,71881,0,0,"L1","Merit"
"C100125_5",100125,2024-01-01,67636,0,0,"L1","Merit"
"C100125_6",100125,2025-01-01,76244,0,0,"L1","Merit"
"C100125_7",100125,2026-01-01,86728,0,0,"L1","Merit"
"C102427_1",102427,2020-01-01,61706,0,0,"L1","Hire"
"C102427_2",102427,2021-01-01,64457,0,0,"L1","Merit"
"C102427_3",102427,2022-01-01,63766,0,0,"L1","Merit"
"C102427_4",102427,2023-01-01,69393,0,0,"L1","Market Adjustment"
"C102427_5",102427,2024-01-01,72086,0,0,"L1","Merit"
"C102427_6",102427,2025-01-01,66981,0,0,"L1","Merit"
"C102427_7",102427,2026-01-01,71694,0,0,"L1","Merit"
"C106937_1",106937,2020-01-01,60646,0,0,"L1","Hire"
"C106937_2",106937,2021-01-01,62471,0,0,"L1","Merit"
"C106937_3",106937,2022-01-01,67039,0,0,"L1","Merit"
"C106937_4",106937,2023-01-01,67907,0,0,"L1","Market Adjustment"
"C106937_5",106937,2024-01-01,72048,0,0,"L1","Merit"
"C106937_6",106937,2025-01-01,65884,0,0,"L1","Merit"
"C106937_7",106937,2026-01-01,68708,0,0,"L1","Merit"
"C100690_1",100690,2020-01-01,63016,0,0,"L1","Hire"
"C100690_2",100690,2021-01-01,65766,0,0,"L1","Market Adjustment"
"C100690_3",100690,2022-01-01,66886,0,0,"L1","Merit"
"C100690_4",100690,2023-01-01,67708,0,0,"L1","Merit"
"C100690_5",100690,2024-01-01,71648,0,0,"L1","Merit"
"C100690_6",100690,2025-01-01,75156,0,0,"L1","Merit"
"C100690_7",100690,2026-01-01,79085,0,0,"L1","Merit"
"C109256_1",109256,2020-01-01,45650,0,0,"L1","Hire"
"C109256_2",109256,2021-01-01,46645,0,0,"L1","Merit"
"C109256_3",109256,2022-01-01,48861,0,0,"L1","Merit"
"C109256_4",109256,2023-01-01,48476,0,0,"L1","Merit"
"C109256_5",109256,2024-01-01,49588,0,0,"L1","Merit"
"C109256_6",109256,2025-01-01,53396,0,0,"L1","Merit"
"C102243_1",102243,2020-01-01,51997,0,0,"L1","Hire"
"C102243_2",102243,2021-01-01,53641,0,0,"L1","Merit"
"C102243_3",102243,2022-01-01,55094,0,0,"L1","Merit"
"C102243_4",102243,2023-01-01,56975,0,0,"L1","Merit"
"C102243_5",102243,2024-01-01,61094,0,0,"L1","Merit"
"C102243_6",102243,2025-01-01,61234,0,0,"L1","Merit"
"C102243_7",102243,2026-01-01,58534,0,0,"L1","Merit"
"C100242_1",100242,2020-01-01,53821,0,0,"L1","Hire"
"C100242_2",100242,2021-01-01,55298,0,0,"L1","Market Adjustment"
"C100242_3",100242,2022-01-01,57637,0,0,"L1","Merit"
"C100242_4",100242,2023-01-01,62592,0,0,"L1","Merit"
"C100242_5",100242,2024-01-01,57287,0,0,"L1","Merit"
"C100242_6",100242,2025-01-01,59964,0,0,"L1","Merit"
"C100242_7",100242,2026-01-01,60334,0,0,"L1","Merit"
"C102629_1",102629,2020-01-01,61007,0,0,"L1","Hire"
"C102629_2",102629,2021-01-01,62417,0,0,"L1","Merit"
"C102629_3",102629,2022-01-01,65297,0,0,"L1","Merit"
"C102629_4",102629,2023-01-01,68340,0,0,"L1","Merit"
"C102629_5",102629,2024-01-01,72166,0,0,"L1","Merit"
"C102629_6",102629,2025-01-01,67069,0,0,"L1","Merit"
"C102629_7",102629,2026-01-01,70195,0,0,"L1","Merit"
"C107085_1",107085,2020-01-01,61424,0,0,"L1","Hire"
"C107085_2",107085,2021-01-01,62495,0,0,"L1","Merit"
"C107085_3",107085,2022-01-01,63708,0,0,"L1","Merit"
"C107085_4",107085,2023-01-01,64562,0,0,"L1","Merit"
"C107085_5",107085,2024-01-01,70960,0,0,"L1","Merit"
"C107085_6",107085,2025-01-01,71662,0,0,"L1","Merit"
"C107085_7",107085,2026-01-01,74877,0,0,"L1","Merit"
"C109399_1",109399,2020-01-01,59929,0,0,"L1","Hire"
"C109399_2",109399,2021-01-01,62022,0,0,"L1","Merit"
"C109399_3",109399,2022-01-01,63609,0,0,"L1","Merit"
"C109399_4",109399,2023-01-01,65881,0,0,"L1","Merit"
"C109399_5",109399,2024-01-01,71129,0,0,"L1","Merit"
"C109399_6",109399,2025-01-01,73900,0,0,"L1","Merit"
"C109399_7",109399,2026-01-01,75510,0,0,"L1","Merit"
"C106377_1",106377,2020-01-01,55262,0,0,"L1","Hire"
"C106377_2",106377,2021-01-01,56327,0,0,"L1","Merit"
"C106377_3",106377,2022-01-01,59655,0,0,"L1","Market Adjustment"
"C106377_4",106377,2023-01-01,62169,0,0,"L1","Merit"
"C106377_5",106377,2024-01-01,59815,0,0,"L1","Merit"
"C106377_6",106377,2025-01-01,64245,0,0,"L1","Merit"
"C106377_7",106377,2026-01-01,73353,0,0,"L1","Merit"
"C101460_1",101460,2020-01-01,57670,0,0,"L1","Hire"
"C101460_2",101460,2021-01-01,58932,0,0,"L1","Merit"
"C101460_3",101460,2022-01-01,61221,0,0,"L1","Merit"
"C101460_4",101460,2023-01-01,60806,0,0,"L1","Merit"
"C101460_5",101460,2024-01-01,70522,0,0,"L1","Merit"
"C101460_6",101460,2025-01-01,63634,0,0,"L1","Merit"
"C101460_7",101460,2026-01-01,69744,0,0,"L1","Merit"
"C108245_1",108245,2020-01-01,58446,0,0,"L1","Hire"
"C108245_2",108245,2021-01-01,60117,0,0,"L1","Merit"
"C108245_3",108245,2022-01-01,62696,0,0,"L1","Merit"
"C108245_4",108245,2023-01-01,68029,0,0,"L1","Merit"
"C108245_5",108245,2024-01-01,70914,0,0,"L1","Merit"
"C108245_6",108245,2025-01-01,66022,0,0,"L1","Merit"
"C108245_7",108245,2026-01-01,76030,0,0,"L1","Market Adjustment"
"C103671_1",103671,2020-01-01,57714,0,0,"L1","Hire"
"C103671_2",103671,2021-01-01,59092,0,0,"L1","Merit"
"C103671_3",103671,2022-01-01,62931,0,0,"L1","Merit"
"C103671_4",103671,2023-01-01,60731,0,0,"L1","Merit"
"C103671_5",103671,2024-01-01,61279,0,0,"L1","Merit"
"C103671_6",103671,2025-01-01,75017,0,0,"L1","Merit"
"C103671_7",103671,2026-01-01,69918,0,0,"L1","Merit"
"C109369_1",109369,2020-01-01,51508,0,0,"L1","Hire"
"C109369_2",109369,2021-01-01,54173,0,0,"L1","Merit"
"C109369_3",109369,2022-01-01,55392,0,0,"L1","Merit"
"C109369_4",109369,2023-01-01,59733,0,0,"L1","Merit"
"C109369_5",109369,2024-01-01,61088,0,0,"L1","Merit"
"C109369_6",109369,2025-01-01,57477,0,0,"L1","Merit"
"C103914_1",103914,2020-01-01,54880,0,0,"L1","Hire"
"C103914_2",103914,2021-01-01,57760,0,0,"L1","Merit"
"C103914_3",103914,2022-01-01,60913,0,0,"L1","Merit"
"C103914_4",103914,2023-01-01,62981,0,0,"L1","Merit"
"C103914_5",103914,2024-01-01,60266,0,0,"L1","Merit"
"C102765_1",102765,2020-01-01,56349,0,0,"L1","Hire"
"C102765_2",102765,2021-01-01,59202,0,0,"L1","Merit"
"C102765_3",102765,2022-01-01,60232,0,0,"L1","Merit"
"C102765_4",102765,2023-01-01,60422,0,0,"L1","Merit"
"C102765_5",102765,2024-01-01,65281,0,0,"L1","Market Adjustment"
"C102765_6",102765,2025-01-01,65873,0,0,"L1","Merit"
"C102765_7",102765,2026-01-01,74733,0,0,"L1","Merit"
"C103178_1",103178,2020-01-01,58760,0,0,"L1","Hire"
"C103178_2",103178,2021-01-01,61978,0,0,"L1","Merit"
"C103178_3",103178,2022-01-01,63333,0,0,"L1","Merit"
"C103178_4",103178,2023-01-01,67842,0,0,"L1","Merit"
"C103178_5",103178,2024-01-01,72019,0,0,"L1","Merit"
"C103178_6",103178,2025-01-01,74107,0,0,"L1","Merit"
"C103178_7",103178,2026-01-01,78907,0,0,"L1","Merit"
"C106488_1",106488,2020-01-01,54478,0,0,"L1","Hire"
"C106488_2",106488,2021-01-01,55744,0,0,"L1","Merit"
"C106488_3",106488,2022-01-01,58414,0,0,"L1","Market Adjustment"
"C106488_4",106488,2023-01-01,59042,0,0,"L1","Merit"
"C106488_5",106488,2024-01-01,66692,0,0,"L1","Market Adjustment"
"C106488_6",106488,2025-01-01,58996,0,0,"L1","Market Adjustment"
"C106488_7",106488,2026-01-01,66565,0,0,"L1","Merit"
"C105672_1",105672,2020-01-01,62757,0,0,"L1","Hire"
"C105672_2",105672,2021-01-01,65376,0,0,"L1","Market Adjustment"
"C105672_3",105672,2022-01-01,68119,0,0,"L1","Merit"
"C105672_4",105672,2023-01-01,72537,0,0,"L1","Merit"
"C105672_5",105672,2024-01-01,70571,0,0,"L1","Merit"
"C105672_6",105672,2025-01-01,68018,0,0,"L1","Market Adjustment"
"C105672_7",105672,2026-01-01,69096,0,0,"L1","Merit"
"C100046_1",100046,2021-01-01,47968,0,0,"L1","Hire"
"C100046_2",100046,2022-01-01,50287,0,0,"L1","Merit"
"C100046_3",100046,2023-01-01,51714,0,0,"L1","Merit"
"C100046_4",100046,2024-01-01,52672,0,0,"L1","Merit"
"C100046_5",100046,2025-01-01,56003,0,0,"L1","Merit"
"C100046_6",100046,2026-01-01,60272,0,0,"L1","Merit"
"C100900_1",100900,2021-01-01,51007,0,0,"L1","Hire"
"C100900_2",100900,2022-01-01,52154,0,0,"L1","Merit"
"C100900_3",100900,2023-01-01,54853,0,0,"L1","Merit"
"C100900_4",100900,2024-01-01,57084,0,0,"L1","Merit"
"C100900_5",100900,2025-01-01,55161,0,0,"L1","Merit"
"C103255_1",103255,2021-01-01,60490,0,0,"L1","Hire"
"C103255_2",103255,2022-01-01,62301,0,0,"L1","Merit"
