"EmployeeID","DepartmentID","JobID","LocationID","ManagerID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","FTE","RemoteStatus","FinalTenureYears"
102107,2,4,3,109907,2025-04-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.9
101246,2,4,6,108449,2025-04-17,NA,"Active",NA,"Employee","Regular",1,"Remote",0.9
103139,2,4,9,107838,2025-04-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.89
107059,2,4,1,105886,2025-04-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.88
100052,2,4,9,101710,2025-04-23,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.88
108323,2,4,3,101397,2025-05-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.84
103165,2,4,7,100284,2025-05-11,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.83
100632,2,4,12,107379,2025-05-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.82
102688,2,4,7,101814,2025-05-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.82
107767,2,4,7,105915,2025-05-15,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.82
104973,2,4,5,109355,2025-05-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.82
102038,2,4,1,104374,2025-05-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.81
108827,2,4,12,102913,2025-05-17,NA,"Active",NA,"Contractor","Regular",0.6,"Remote",0.81
106379,2,4,7,106913,2025-05-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.79
101606,2,4,4,109898,2025-05-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.78
101721,2,4,7,101706,2025-05-31,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.78
102051,2,4,5,103201,2025-06-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.77
101285,2,4,3,100938,2025-06-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.76
107628,2,4,5,103628,2025-06-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.74
105215,2,4,9,104334,2025-06-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.73
103422,2,4,6,104388,2025-06-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.72
106187,2,4,1,109587,2025-06-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.71
107602,2,4,9,100295,2025-06-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.7
100188,2,4,7,101367,2025-07-09,NA,"Active",NA,"Employee","Regular",0.6,"Remote",0.67
104224,2,4,6,101636,2025-07-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.66
106069,2,4,1,105402,2025-07-12,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",0.66
107184,2,4,9,103628,2025-07-14,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.65
104197,2,4,1,106829,2025-07-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.64
108380,2,4,7,109176,2025-07-24,NA,"Active",NA,"Employee","Regular",1,"Remote",0.63
105753,2,4,6,103895,2025-08-01,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.61
100561,2,4,1,109259,2025-08-04,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.6
100281,2,4,6,100257,2025-09-03,NA,"Active",NA,"Employee","Regular",1,"Remote",0.52
101204,2,4,3,105218,2025-09-03,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",0.52
102157,2,4,2,100927,2025-09-03,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",0.52
106994,2,4,10,100257,2025-09-08,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.5
108201,2,4,6,101327,2025-09-12,NA,"Active",NA,"Employee","Temporary",1,"Onsite",0.49
106644,2,4,1,108113,2025-09-13,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",0.49
107922,2,4,3,107496,2025-09-29,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.44
104445,2,4,1,108471,2025-10-01,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",0.44
103626,2,4,10,105915,2025-10-10,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.41
108568,2,4,7,104273,2025-10-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.39
102835,2,4,1,107748,2025-10-24,NA,"Active",NA,"Employee","Regular",1,"Remote",0.38
100760,2,4,7,109626,2025-10-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.37
106626,2,4,4,101614,2025-10-25,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.37
101850,2,4,5,100378,2025-10-28,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",0.36
100164,2,4,6,105078,2025-11-02,NA,"Active",NA,"Employee","Regular",1,"Remote",0.35
101228,2,4,8,107869,2025-11-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.33
106890,2,4,7,107535,2025-11-24,NA,"Active",NA,"Employee","Regular",1,"Remote",0.29
109863,2,4,3,109743,2025-11-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.29
109836,2,4,7,109118,2025-11-29,NA,"Active",NA,"Contractor","Regular",0.6,"Hybrid",0.28
108770,2,4,2,108115,2025-12-01,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",0.27
101488,2,4,1,100226,2025-12-04,NA,"Active",NA,"Employee","Regular",0.8,"Remote",0.26
108038,2,4,2,109239,2025-12-15,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.23
102734,2,4,7,104074,2025-12-23,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.21
109905,2,4,9,105973,2025-12-29,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",0.19
103725,2,4,9,106946,2026-01-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.17
103453,2,4,4,101237,2026-01-10,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.16
105932,2,4,6,102274,2026-01-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.14
105609,2,4,9,105576,2026-01-18,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",0.14
100388,2,4,5,104043,2026-01-20,NA,"Active",NA,"Employee","Regular",1,"Remote",0.13
106183,2,4,10,102710,2026-02-01,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",0.1
106520,2,4,6,105919,2026-02-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.1
102326,4,13,6,109932,2013-01-13,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",13.15
100665,4,13,3,104525,2013-02-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",13.1
100417,4,13,1,107157,2013-02-06,NA,"Active",NA,"Contractor","Regular",0.8,"Remote",13.09
107698,4,13,7,102866,2013-03-01,2024-08-26,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",11.49
105313,4,13,10,103152,2013-03-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",13.01
108009,4,13,11,101352,2013-03-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.96
100736,4,13,8,104158,2013-03-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.95
109219,4,13,2,107449,2013-04-02,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",12.94
109637,4,13,3,101413,2013-04-13,2024-03-26,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",10.95
108432,4,13,12,102846,2013-05-15,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",12.82
100858,4,13,3,106855,2013-05-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.78
100460,4,13,8,102134,2013-06-06,NA,"Active",NA,"Employee","Regular",1,"Remote",12.76
107407,4,13,9,101469,2013-06-08,2018-05-09,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",4.92
101918,4,13,12,104985,2013-07-01,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.69
105754,4,13,11,103210,2013-07-10,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.67
108119,4,13,11,106500,2013-07-30,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.61
104307,4,13,2,107267,2013-08-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.55
103072,4,13,3,104442,2013-09-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.5
103878,4,13,3,104637,2013-09-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.49
101038,4,13,11,107429,2013-09-16,2024-01-27,"Terminated","Involuntary","Employee","Regular",1,"Remote",10.36
102945,4,13,5,102554,2013-09-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.46
107503,4,13,4,107488,2013-09-24,2021-11-05,"Terminated","Voluntary","Employee","Regular",1,"Onsite",8.12
100134,4,13,1,101140,2013-10-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.44
104830,4,13,2,104563,2013-11-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",12.32
109732,4,13,12,105930,2013-11-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.31
100602,4,13,4,104068,2013-12-16,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",12.23
108908,4,13,11,108083,2014-01-28,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",12.11
102186,4,13,9,102138,2014-02-04,NA,"Active",NA,"Employee","Regular",0.6,"Onsite",12.09
108808,4,13,5,104478,2014-03-11,2025-01-09,"Terminated","Voluntary","Employee","Regular",1,"Onsite",10.83
105844,4,13,1,102836,2014-03-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.98
103917,4,13,5,105445,2014-03-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.97
100845,4,13,11,101476,2014-03-25,NA,"Active",NA,"Employee","Regular",1,"Remote",11.96
108858,4,13,8,101330,2014-04-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.94
107441,4,13,9,106242,2014-05-02,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",11.85
104492,4,13,9,104489,2014-06-13,NA,"Active",NA,"Employee","Temporary",1,"Onsite",11.74
102393,4,13,7,104019,2014-06-28,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",11.7
102492,4,13,8,103774,2014-07-04,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.68
105879,4,13,12,107364,2014-07-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.68
106490,4,13,6,109932,2014-07-22,2021-06-24,"Terminated","Involuntary","Employee","Regular",0.8,"Remote",6.92
109423,4,13,2,105507,2014-08-11,2021-09-29,"Terminated","Voluntary","Employee","Regular",1,"Onsite",7.13
103717,4,13,1,103650,2014-08-20,NA,"Active",NA,"Employee","Regular",1,"Remote",11.55
107027,4,13,10,105389,2014-08-25,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.54
109777,4,13,7,106592,2014-09-17,NA,"Active",NA,"Employee","Regular",1,"Remote",11.48
109135,4,13,5,107364,2014-11-21,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.3
103443,4,13,3,105086,2014-11-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.3
103457,4,13,11,101310,2014-11-30,2022-03-16,"Terminated","Reduction in Force","Employee","Regular",1,"Onsite",7.29
109776,4,13,3,108320,2014-11-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.27
103983,4,13,5,102207,2015-01-04,NA,"Active",NA,"Employee","Regular",1,"Remote",11.18
106137,4,13,6,107220,2015-01-17,2024-08-11,"Terminated","Voluntary","Contractor","Regular",1,"Onsite",9.57
108557,4,13,4,105318,2015-01-21,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.13
105603,4,13,5,105909,2015-01-29,NA,"Active",NA,"Employee","Regular",1,"Remote",11.11
108885,4,13,12,109007,2015-02-13,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.07
109474,4,13,4,101102,2015-02-15,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.06
102867,4,13,2,107376,2015-02-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.06
103470,4,13,2,108704,2015-02-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.03
102681,4,13,11,107181,2015-03-02,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",11.02
106868,4,13,2,101149,2015-03-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.98
109979,4,13,4,104086,2015-03-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.96
109560,4,13,6,109932,2015-04-11,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",10.91
106728,4,13,8,102536,2015-05-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.85
104551,4,13,2,101948,2015-05-07,2023-05-09,"Terminated","Involuntary","Employee","Regular",1,"Onsite",8.01
102334,4,13,6,101102,2015-06-12,NA,"Active",NA,"Contractor","Temporary",1,"Remote",10.74
103435,4,13,1,103885,2015-06-30,NA,"Active",NA,"Employee","Temporary",1,"Onsite",10.69
109125,4,13,11,101948,2015-07-28,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",10.62
103814,4,13,1,102218,2015-07-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.61
101408,4,13,2,102564,2015-09-06,NA,"Active",NA,"Employee","Temporary",1,"Remote",10.51
101841,4,13,9,105326,2015-09-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.5
100831,4,13,4,100020,2015-10-13,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.41
100275,4,13,6,104781,2015-10-18,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.39
108807,4,13,5,104048,2015-10-20,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",10.39
105714,4,13,2,105042,2015-11-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.33
109653,4,13,1,103135,2015-11-16,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",10.31
102414,4,13,4,108441,2015-11-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.31
105184,4,13,3,103817,2015-12-11,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.24
104406,4,13,6,108481,2015-12-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.22
109810,4,13,10,109616,2016-01-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.15
103535,4,13,3,103450,2016-01-23,2022-02-02,"Terminated","Reduction in Force","Employee","Regular",1,"Hybrid",6.03
102259,4,13,10,104408,2016-01-24,NA,"Active",NA,"Employee","Regular",1,"Remote",10.12
102354,4,13,3,109490,2016-01-30,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.11
100625,4,13,8,101948,2016-02-13,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.07
104149,4,13,12,102040,2016-02-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.06
102869,4,13,4,103559,2016-03-04,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",10.02
105812,4,13,9,104086,2016-03-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.01
102898,4,13,10,107181,2016-04-08,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.92
105173,4,13,1,106250,2016-04-18,NA,"Active",NA,"Employee","Regular",1,"Remote",9.89
106498,4,13,3,101330,2016-05-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.84
107353,4,13,1,107081,2016-05-10,NA,"Active",NA,"Employee","Regular",1,"Remote",9.83
103915,4,13,3,102134,2016-05-25,NA,"Active",NA,"Employee","Regular",1,"Remote",9.79
100567,4,13,2,106693,2016-06-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.75
106440,4,13,10,109332,2016-06-15,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.73
107573,4,13,2,106775,2016-07-04,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.68
100085,4,13,3,107369,2016-07-18,NA,"Active",NA,"Employee","Regular",1,"Remote",9.64
104692,4,13,5,101549,2016-09-08,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.5
101980,4,13,4,102764,2016-09-19,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",9.47
102000,4,13,9,106690,2016-09-20,2026-02-27,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",9.44
102113,4,13,10,105629,2016-09-21,NA,"Active",NA,"Employee","Regular",1,"Remote",9.47
104330,4,13,7,105738,2016-09-23,2023-08-27,"Terminated","Voluntary","Employee","Regular",1,"Remote",6.93
107400,4,13,7,103450,2016-10-15,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.4
102152,4,13,11,101523,2016-10-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.39
103035,4,13,9,101549,2016-10-21,2024-10-25,"Terminated","Voluntary","Contractor","Regular",1,"Hybrid",8.01
101508,4,13,2,100463,2016-11-03,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",9.35
101928,4,13,5,105086,2016-11-23,NA,"Active",NA,"Employee","Regular",1,"Remote",9.29
105421,4,13,2,104478,2016-12-01,2023-02-09,"Terminated","Voluntary","Employee","Regular",1,"Remote",6.19
102137,4,13,5,109056,2016-12-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.26
107550,4,13,11,103098,2016-12-06,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.26
102358,4,13,2,107947,2017-01-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.18
107752,4,13,10,109868,2017-02-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.03
106899,4,13,9,104211,2017-03-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.96
107416,4,13,12,106128,2017-03-31,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.94
106840,4,13,10,104715,2017-04-01,NA,"Active",NA,"Contractor","Regular",1,"Onsite",8.94
102391,4,13,4,104858,2017-04-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.93
100814,4,13,3,104650,2017-04-04,2023-10-31,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",6.57
105726,4,13,12,109367,2017-04-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.87
104459,4,13,3,104442,2017-05-10,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.83
105443,4,13,11,101433,2017-05-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.81
107475,4,13,12,101962,2017-06-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.77
109242,4,13,12,103559,2017-06-06,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.76
105534,4,13,9,108481,2017-06-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.74
101567,4,13,12,104664,2017-06-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.7
100400,4,13,11,104068,2017-07-01,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",8.69
100682,4,13,6,100420,2017-07-07,2025-05-13,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",7.85
108652,4,13,2,105629,2017-07-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.67
100470,4,13,2,103929,2017-07-21,NA,"Active",NA,"Employee","Regular",1,"Remote",8.64
104804,4,13,10,107424,2017-07-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.62
105804,4,13,9,107639,2017-08-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.6
101110,4,13,6,104799,2017-08-31,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.52
102364,4,13,9,108757,2017-11-12,NA,"Active",NA,"Contractor","Regular",1,"Remote",8.32
107086,4,13,6,105357,2017-11-13,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",8.32
109417,4,13,12,106073,2017-11-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.32
101350,4,13,1,108375,2017-11-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.31
105271,4,13,10,109367,2017-11-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.3
102646,4,13,6,102435,2017-11-26,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",8.28
108291,4,13,3,104478,2017-12-05,2024-07-30,"Terminated","Voluntary","Employee","Regular",0.6,"Onsite",6.65
109204,4,13,1,102836,2017-12-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.25
107966,4,13,4,106189,2017-12-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.23
102948,4,13,8,106371,2018-01-14,NA,"Active",NA,"Employee","Regular",1,"Remote",8.15
103472,4,13,12,102050,2018-01-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.13
107035,4,13,2,107683,2018-01-30,NA,"Active",NA,"Employee","Regular",1,"Remote",8.11
101912,4,13,4,102218,2018-03-01,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.02
105996,4,13,10,101722,2018-03-12,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.99
106530,4,13,5,105803,2018-04-01,NA,"Active",NA,"Employee","Regular",1,"Remote",7.94
105275,4,13,3,106128,2018-04-15,2024-05-02,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",6.05
109524,4,13,10,103817,2018-05-19,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",7.81
108813,4,13,12,106181,2018-05-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.8
105646,4,13,8,107191,2018-06-06,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.76
102139,4,13,3,103884,2018-07-04,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",7.68
101827,4,13,1,106346,2018-07-08,NA,"Active",NA,"Employee","Regular",1,"Remote",7.67
107083,4,13,4,102207,2018-07-30,NA,"Active",NA,"Employee","Regular",1,"Remote",7.61
107492,4,13,11,108001,2018-07-31,NA,"Active",NA,"Employee","Regular",1,"Remote",7.61
102697,4,13,9,106727,2018-08-01,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.61
101763,4,13,10,105258,2018-09-22,NA,"Active",NA,"Employee","Regular",1,"Remote",7.46
108076,4,13,1,107639,2018-10-02,NA,"Active",NA,"Employee","Regular",1,"Remote",7.44
107204,4,13,3,105389,2018-10-11,NA,"Active",NA,"Employee","Regular",1,"Remote",7.41
102586,4,13,10,105445,2018-11-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.35
102905,4,13,3,107813,2018-11-10,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",7.33
109722,4,13,9,105258,2018-11-25,2024-10-23,"Terminated","Involuntary","Employee","Regular",1,"Remote",5.91
103662,4,13,5,105930,2018-12-08,2025-09-27,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",6.8
106201,4,13,9,108940,2018-12-15,NA,"Active",NA,"Employee","Regular",1,"Remote",7.23
108726,4,13,6,107041,2018-12-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.22
108392,4,13,1,101523,2019-01-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.19
107057,4,13,6,107069,2019-01-03,NA,"Active",NA,"Employee","Regular",1,"Remote",7.18
105548,4,13,1,108721,2019-02-22,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",7.04
106505,4,13,9,107069,2019-03-09,2020-04-16,"Terminated","Involuntary","Employee","Regular",1,"Remote",1.1
102672,4,13,10,109868,2019-03-27,NA,"Active",NA,"Employee","Regular",1,"Remote",6.95
106864,4,13,3,107272,2019-04-10,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",6.92
100685,4,13,4,104133,2019-04-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.91
105841,4,13,2,104525,2019-05-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.84
108473,4,13,12,100549,2019-05-10,NA,"Active",NA,"Employee","Regular",0.8,"Remote",6.83
108559,4,13,5,104211,2019-05-15,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.82
107180,4,13,4,101267,2019-05-30,NA,"Active",NA,"Contractor","Regular",1,"Remote",6.78
107610,4,13,6,104563,2019-06-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.77
103458,4,13,8,103318,2019-06-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.73
106969,4,13,2,100586,2019-06-22,NA,"Active",NA,"Employee","Regular",0.8,"Remote",6.72
107186,4,13,5,109419,2019-06-24,2026-02-23,"Terminated","Involuntary","Contractor","Temporary",1,"Hybrid",6.67
100116,4,13,10,102239,2019-06-29,2023-06-25,"Terminated","Voluntary","Employee","Temporary",1,"Hybrid",3.99
105708,4,13,6,105780,2019-07-08,2025-12-20,"Terminated","Voluntary","Employee","Regular",0.8,"Hybrid",6.45
105750,4,13,12,106019,2019-07-13,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",6.66
105582,4,13,6,101352,2019-07-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.64
101202,4,13,9,105780,2019-07-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.64
102289,4,13,6,104715,2019-08-31,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.52
107709,4,13,10,105406,2019-09-07,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.5
104292,4,13,6,104202,2019-10-06,2021-04-30,"Terminated","Voluntary","Employee","Regular",0.8,"Onsite",1.56
105416,4,13,1,108330,2019-10-11,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",6.41
103216,4,13,6,104637,2019-10-14,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.4
103609,4,13,3,101421,2019-11-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.34
107952,4,13,9,109648,2019-12-14,2025-06-09,"Terminated","Voluntary","Employee","Regular",0.8,"Onsite",5.48
100331,4,13,2,108848,2019-12-25,NA,"Active",NA,"Contractor","Regular",1,"Onsite",6.21
102768,4,13,12,103823,2019-12-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.21
106752,4,13,11,104645,2019-12-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.21
103380,4,13,5,108814,2020-01-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.14
109105,4,13,11,109698,2020-01-23,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",6.13
100699,4,13,8,109306,2020-01-30,2024-12-27,"Terminated","Reduction in Force","Employee","Regular",1,"Onsite",4.91
101901,4,13,6,106128,2020-01-31,2025-11-11,"Terminated","Voluntary","Employee","Regular",1,"Onsite",5.78
108541,4,13,10,103338,2020-02-09,NA,"Active",NA,"Employee","Temporary",1,"Onsite",6.08
103891,4,13,2,103429,2020-02-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.07
105583,4,13,10,105615,2020-02-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.03
109632,4,13,3,103344,2020-02-27,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.03
108761,4,13,3,101833,2020-03-05,NA,"Active",NA,"Employee","Regular",1,"Remote",6.01
103502,4,13,12,107181,2020-03-20,NA,"Active",NA,"Employee","Regular",1,"Remote",5.97
106724,4,13,11,108994,2020-03-28,NA,"Active",NA,"Employee","Regular",1,"Remote",5.95
101566,4,13,11,106446,2020-04-01,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.94
103816,4,13,2,100981,2020-04-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.93
109967,4,13,9,103734,2020-04-05,NA,"Active",NA,"Employee","Regular",1,"Remote",5.93
103342,4,13,3,109556,2020-04-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.91
101343,4,13,4,103483,2020-04-16,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.9
104295,4,13,7,103716,2020-04-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.86
107552,4,13,9,101476,2020-05-01,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.86
